Start,End,mean,standard deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,pNN50,pNN20,RMSSD,nn50,nn20,SDSD,zcross,Lf,MF,HF,Lf/HF,Count,meanGSR,standard deviationGSR,minGSR,maxGSR,medianGSR,modeGSR,skewGSR,KurtosisGSR,80_percentileGSR,60_percentileGSR,40_percentileGSR,20_percentileGSR,RMSGSR,IQRGSR,count>meanGSR,count<meanGSR,rangeGSR,COV_MGSR,meanHR,standard deviationHR,minHR,maxHR,medianHR,modeHR,skewHR,KurtosisHR,80_percentileHR,60_percentileHR,40_percentileHR,20_percentileHR,RMSHR,IQRHR,count>meanHR,count<meanHR,rangeHR,COV_MHR,Participant,Activity
1.50344735252e+12,1.50344741252e+12,729.308642,17.58832524,697,774,729.0,741,0.385921004,-0.371852166,741.0,734.0,725.0,713.0,729.520695,27.0,0.456790123,0.543209877,77,313.2160494,0.0,0.148148148,12.49899996,0,12,7.943708202,18,72.20987654,73.40740741,70.64197531,1.022195037,0.984566667,3.076968333,0.213927609,2.7438,3.6423,3.0417,2.9313,0.494439572,-0.428198593,3.26036,3.15096,2.95984,2.88236,3.084396075,0.32175,0.475,0.525,0.8985,0.046149602,,,,,,,,,,,,,,,,,,,11,Eating 3
1.50344732252e+12,1.50344738252e+12,734.8625,24.31961336,697,813,729.0,717,0.743510071,0.411353344,757.0,741.0,725.0,712.4,735.2648077,33.0,0.4625,0.5375,116,598.9302215,0.0,0.125,12.84473985,0,10,8.123880619,10,75.925,72.775,70.6125,1.075234555,0.979816667,3.268985833,0.235588686,2.8829,3.7612,3.26925,2.9313,0.092639802,-0.989434422,3.47474,3.35418,3.1953,3.01834,3.277464021,0.382075,0.5,0.5,0.8783,0.055968432,,,,,,,,,,,,,,,,,,,11,Eating 3
1.50344729252e+12,1.50344735252e+12,752.9480519,34.77642734,698,857,757.0,717,0.50931922,0.005402491,773.8,762.0,745.4,717.0,753.7507339,45.0,0.558441558,0.441558442,159,1225.313055,0.0,0.194805195,16.19794226,0,15,10.22837882,7,77.8961039,75.44155844,74.25974026,1.048968171,0.966283333,3.1765925,0.414469998,2.3248,3.7612,3.3506,2.331,-0.948293078,-0.316447142,3.4758,3.3817,3.23432,2.92034,3.203517643,0.449225,0.633333333,0.366666667,1.4364,0.173228954,,,,,,,,,,,,,,,,,,,11,Eating 3
1.50344726252e+12,1.50344732252e+12,762.7792208,28.85729482,701,857,765.0,769,0.34475225,1.043307877,780.2,769.0,761.0,741.2,763.324887,25.0,0.545454545,0.454545455,156,843.7006152,0.0,0.155844156,14.94287368,0,12,9.380610048,15,77.11688312,77.22077922,69.83116883,1.104333271,0.9789,2.686366667,0.3679509,2.3248,3.4843,2.52035,2.331,0.844172094,-0.835226558,3.08994,2.58632,2.45458,2.37742,2.711448641,0.63735,0.325,0.675,1.1595,0.136525578,,,,,,,,,,,,,,,,,,,11,NA
1.50344723252e+12,1.50344729252e+12,768.8181818,19.9595222,721,817,769.0,765,0.060409109,0.539057688,781.0,771.8,765.0,757.0,769.0772258,20.0,0.545454545,0.454545455,96,403.6244019,0.0,0.038961039,11.15205905,0,3,6.008938402,25,80.66233766,82.20779221,71.7012987,1.124977359,0.98665,2.509950833,0.096808053,2.3291,2.6797,2.52035,2.3759,-0.179567955,-1.056136627,2.60058,2.5542,2.4882,2.41044,2.511817068,0.154525,0.516666667,0.483333333,0.3506,0.009450554,,,,,,,,,,,,,,,,,,,11,NA
1.50344720252e+12,1.50344726252e+12,777.5131579,16.77521152,746,817,774.0,765,0.491800938,-0.265565751,790.0,777.0,770.0,765.0,777.6941034,20.25,0.381578947,0.618421053,71,285.1598246,0.0,0.078947368,12.06482491,0,6,6.847546195,13,80.88157895,72.64473684,83.56578947,0.967879074,0.98485,2.647618333,0.123457535,2.4173,2.8745,2.6415,2.5654,0.044624966,-0.899223989,2.77196,2.6708,2.62062,2.54028,2.650495162,0.182,0.483333333,0.516666667,0.4572,0.015369845,,,,,,,,,,,,,,,,,,,11,rest4
1.50344717252e+12,1.50344723252e+12,775.7894737,13.87189111,745,806,777.0,769,-0.015530445,-0.04780174,785.0,778.0,773.0,766.0,775.9134854,16.0,0.513157895,0.486842105,61,194.9950877,0.0,0.078947368,11.23209687,0,6,6.737939019,27,81.60526316,70.85526316,80.51315789,1.013564308,0.982666667,2.868610833,0.144608151,2.6205,3.1055,2.8766,2.8337,-0.098969494,-1.169548025,3.01232,2.92274,2.83314,2.71648,2.872253406,0.24245,0.516666667,0.483333333,0.485,0.021087244,,,,,,,,,,,,,,,,,,,11,rest4
1.50344714252e+12,1.50344720252e+12,777.5263158,12.4873343,745,810,778.0,781,0.123584703,0.113683535,785.0,781.0,774.0,766.0,777.6265847,16.0,0.539473684,0.460526316,65,158.0126316,0.0,0.078947368,11.14211231,0,6,6.676845563,22,82.67105263,72.32894737,81.13157895,1.018975024,0.984866667,3.114065833,0.147177758,2.8787,3.4838,3.10855,2.895,0.389734368,-0.541039646,3.23804,3.14752,3.0679,2.96838,3.117541869,0.23225,0.491666667,0.508333333,0.6051,0.02184332,,,,,,,,,,,,,,,,,,,11,rest4
1.50344711252e+12,1.50344717252e+12,772.0933333,28.28482436,701,821,777.0,765,-0.794065983,0.278858993,794.6,781.4,771.8,751.6,772.611252,28.5,0.6,0.4,120,810.8425225,0.0,0.133333333,13.03157388,0,10,8.372317646,9,71.32,86.38666667,71.10666667,1.003000188,0.965116667,3.197274167,0.120543013,2.9485,3.4838,3.2036,3.1402,-0.138665985,-0.243691059,3.2893,3.2358,3.1591,3.11614,3.199545704,0.142525,0.508333333,0.491666667,0.5353,0.014652724,,,,,,,,,,,,,,,,,,,11,rest4
1.50344708252e+12,1.50344714252e+12,781.1733333,47.84178741,701,897,785.0,817,0.115858788,-0.5717695,817.2,797.0,769.6,740.2,782.6369614,72.0,0.506666667,0.493333333,196,2319.766847,0.0,0.186666667,15.38734123,0,14,9.781329019,5,80.45333333,86.45333333,72.38666667,1.111438571,0.976466667,3.124685833,0.110114698,2.9485,3.3995,3.11405,2.9982,0.36535136,-0.784553692,3.23252,3.14208,3.0855,3.01326,3.126625466,0.183375,0.458333333,0.541666667,0.451,0.01222714,,,,,,,,,,,,,,,,,,,11,rest4
1.50344705252e+12,1.50344711252e+12,784.3333333,63.12407535,645,897,789.0,817,-0.371608971,-0.557094212,838.6,806.0,778.0,722.0,786.8693835,81.0,0.56,0.44,252,4038.495496,0.0,0.253333333,18.15957792,0,19,11.03925031,7,74.16,82.32,64.97333333,1.14139134,0.980416667,3.126465,0.112743784,2.8277,3.4201,3.1038,2.9982,0.579397255,-0.034146993,3.22768,3.13856,3.08338,3.0187,3.128497172,0.1682,0.441666667,0.558333333,0.5924,0.012817977,,,,,,,,,,,,,,,,,,,11,rest4
1.50344702252e+12,1.50344708252e+12,783.7605634,61.54660773,645,941,782.0,761,-0.187985973,0.094097165,834.0,793.0,774.0,753.0,786.1733941,62.5,0.478873239,0.521126761,296,3842.098994,0.014084507,0.281690141,113.961397,1,20,110.4897853,7,76.1971831,81.15492958,82.67605634,0.921635434,0.92745,3.2575,0.166904911,2.8277,3.6848,3.24995,3.1699,0.256068828,-0.201662348,3.39276,3.28216,3.2145,3.10988,3.261773061,0.204625,0.483333333,0.516666667,0.8571,0.028091344,,,,,,,,,,,,,,,,,,,11,NA
1.50344699252e+12,1.50344705252e+12,787.0869565,43.88844195,689,941,777.0,761,0.884365182,1.571275204,815.6,788.2,770.0,761.0,788.3096298,48.0,0.405797101,0.594202899,252,1954.521739,0.072463768,0.405797101,117.5307518,5,28,112.7238843,7,78.17391304,79.20289855,76.07246377,1.027624309,0.90515,3.3536575,0.147077084,2.8831,3.6848,3.355,3.1699,-0.251927379,0.157931419,3.48312,3.39448,3.30844,3.23328,3.356881037,0.1999,0.508333333,0.491666667,0.8017,0.021813447,,,,,,,,,,,,,,,,,,,11,NA
1.50344696252e+12,1.50344702252e+12,763.1688312,34.76167564,689,885,762.0,725,0.549928798,1.654387408,785.0,771.8,757.4,733.0,763.960103,37.0,0.493506494,0.506493506,196,1224.273753,0.064935065,0.402597403,24.99631552,5,31,14.52633963,21,79.2987013,79.24675325,70.67532468,1.122013965,0.9794,3.112756667,0.268156267,2.7664,3.6413,2.96565,2.8357,0.300648434,-1.543981478,3.40378,3.25516,2.91316,2.85,3.124285814,0.524725,0.458333333,0.541666667,0.8749,0.072512051,,,,,,,,,,,,,,,,,,,11,sing-a-song 1
1.50344693252e+12,1.50344699252e+12,761.9615385,34.16379937,673,829,771.0,777,-0.515902794,-0.284086011,789.0,777.2,757.0,730.0,762.727049,44.5,0.538461538,0.461538462,156,1182.323177,0.025641026,0.282051282,20.37760421,2,22,12.24835758,13,79.73076923,81.52564103,79.35897436,1.004684976,0.99055,2.94361,0.154045626,2.6425,3.3475,2.8964,2.8357,1.003580678,0.502310111,3.0595,2.93816,2.87034,2.82302,2.947638018,0.199,0.391666667,0.608333333,0.705,0.023929467,,,,,,,,,,,,,,,,,,,11,sing-a-song 1
1.50344690252e+12,1.50344696252e+12,763.4102564,36.72539675,685,830,761.5,757,-0.260720923,-0.775600914,797.0,778.0,753.0,733.0,764.2931207,51.25,0.487179487,0.512820513,145,1366.271062,0.064102564,0.346153846,24.48376085,5,27,16.22296784,14,78.79487179,75.25641026,75.25641026,1.047018739,0.992433333,3.212381667,0.273385908,2.6425,3.8976,3.18085,3.0335,0.117747115,-0.652894035,3.49594,3.28596,3.1178,2.98292,3.22399377,0.402225,0.475,0.525,1.2551,0.075367921,,,,,,,,,,,,,,,,,,,11,sing-a-song 1
1.50344687252e+12,1.50344693252e+12,756.0512821,29.18723704,685,813,757.0,745,-0.048908632,-0.468079009,781.6,762.6,746.0,729.0,756.6144566,43.0,0.512820513,0.487179487,128,862.958375,0.076923077,0.384615385,26.14122484,6,30,17.44645569,20,79.71794872,77.78205128,74.93589744,1.063815227,0.982866667,3.3730475,0.209433182,2.8465,3.8976,3.39495,3.2398,-0.129224688,-0.463559733,3.5679,3.44326,3.29918,3.18634,3.379543119,0.3029,0.525,0.475,1.0511,0.044230848,,,,,,,,,,,,,,,,,,,11,sing-a-song 1
1.50344684252e+12,1.50344690252e+12,743.0253165,27.22990476,685,806,745.0,717,0.060495381,-0.661548036,766.0,753.0,733.8,717.0,743.5241009,41.0,0.506329114,0.493670886,121,750.9737098,0.025316456,0.379746835,23.06929361,2,30,14.25115772,15,73.03797468,72.98734177,74.44303797,0.981125659,0.978316667,3.410841667,0.23962714,2.8465,4.0246,3.3914,3.2398,0.177806959,-0.327177384,3.64278,3.44902,3.32898,3.22008,3.419248754,0.356225,0.458333333,0.541666667,1.1781,0.057903697,,,,,,,,,,,,,,,,,,,11,sing-a-song 1
1.50344681252e+12,1.50344687252e+12,700.6506024,35.19393216,629,785,706.0,717,-0.082707918,-0.75186788,731.4,717.0,696.2,662.6,701.5339475,52.0,0.554216867,0.445783133,156,1253.717896,0.0,0.228915663,17.01306687,0,19,9.825640431,15,63.09638554,64.30120482,75.73493976,0.833121222,0.969233333,3.704765,0.288846036,3.0942,4.1231,3.78215,3.8054,-0.561918925,-0.996167666,3.962,3.85952,3.71954,3.34048,3.716008038,0.497575,0.608333333,0.391666667,1.0289,0.084133142,,,,,,,,,,,,,,,,,,,11,sing-a-song 1
1.50344678252e+12,1.50344684252e+12,692.6470588,47.57896369,629,818,678.0,657,0.655296536,-0.718665589,742.0,697.0,663.4,649.0,694.2792708,80.0,0.435294118,0.564705882,189,2290.707283,0.011764706,0.152941176,15.25770687,1,13,9.704381915,2,72.44705882,76.36470588,60.81176471,1.191332946,0.98125,3.540861667,0.663015595,2.1437,4.2192,3.85335,2.1496,-1.23169872,0.023827652,4.0222,3.91458,3.75736,3.17964,3.60240073,0.654325,0.658333333,0.341666667,2.0755,0.44328371,,,,,,,,,,,,,,,,,,,11,sing-a-song 1
1.50344675252e+12,1.50344681252e+12,728.1728395,45.60614809,633,818,741.0,741,-0.84137738,-0.423819949,761.0,749.0,737.0,665.0,729.5996196,45.0,0.703703704,0.296296296,185,2105.919753,0.012345679,0.148148148,14.33265502,1,12,9.507858592,4,73.90123457,73.20987654,75.08641975,0.984215719,0.983033333,2.638706667,0.750820267,1.9124,4.2192,2.1938,1.9132,0.929229194,-0.721560921,3.4612,2.36164,2.15466,2.07622,2.743447456,1.1832,0.325,0.675,2.3068,0.568468309,,,,,,,,,,,,,,,,,,,11,sing-a-song 1
1.50344672252e+12,1.50344678252e+12,742.675,18.06707987,705,781,741.0,737,-0.031595341,-0.870630238,761.0,749.0,737.0,725.0,742.8947267,27.25,0.4625,0.5375,76,330.5512658,0.0,0.075,11.69442148,0,6,6.93296582,12,73.0625,74.775,75.975,0.961665021,0.990233333,2.071725833,0.119856344,1.9055,2.4575,2.0485,1.9132,1.313190915,1.593493487,2.1449,2.06762,2.03098,1.97048,2.075189984,0.133875,0.383333333,0.616666667,0.552,0.014486262,,,,,,,,,,,,,,,,,,,11,NA
1.50344669252e+12,1.50344675252e+12,747.75,24.3903157,705,810,747.5,733,0.244772924,-0.727182433,769.2,755.2,737.6,724.2,748.1476793,36.75,0.5,0.5,105,602.4177215,0.0,0.1375,14.35490478,0,11,8.410628019,13,71.875,76.675,78.2375,0.918677105,0.997,2.044024167,0.057071138,1.9055,2.1556,2.04155,2.0267,0.009713558,-0.808310827,2.10792,2.06052,2.027,1.99132,2.044820752,0.09175,0.475,0.525,0.2501,0.003284486,,,,,,,,,,,,,,,,,,,11,rest3
1.50344666252e+12,1.50344672252e+12,758.2051282,23.45008828,705,810,759.5,765,-0.177706736,-0.428650296,777.0,765.0,756.4,737.4,758.5676786,31.0,0.5,0.5,105,557.048285,0.0,0.217948718,15.7982409,0,17,9.180320971,14,79.30769231,76.48717949,77.73076923,1.020286987,0.985666667,2.149335,0.099493664,1.9735,2.3497,2.1581,1.9735,0.039071576,-0.856418776,2.23468,2.18216,2.12158,2.04876,2.151636571,0.13865,0.516666667,0.483333333,0.3762,0.009982174,,,,,,,,,,,,,,,,,,,11,rest3
1.50344663252e+12,1.50344669252e+12,796.8513514,47.13513707,726,922,789.0,745,0.887722699,0.10901351,833.4,797.0,773.2,757.6,798.2441965,65.25,0.432432432,0.567567568,196,2252.155683,0.0,0.27027027,18.60659774,0,20,10.85844365,11,78.83783784,88.7972973,76.17567568,1.034947667,0.982783333,2.384279167,0.176749876,2.1606,2.7436,2.3515,2.1606,0.446462636,-1.112425162,2.56866,2.41614,2.29164,2.19986,2.390821546,0.31285,0.45,0.55,0.583,0.031503044,,,,,,,,,,,,,,,,,,,11,rest3
1.50344660252e+12,1.50344666252e+12,824.2222222,39.25565148,750,922,815.5,813,0.638496663,-0.18093767,856.4,829.0,813.0,789.8,825.1565171,50.0,0.458333333,0.541666667,172,1562.710485,0.013888889,0.319444444,21.33535055,1,23,12.58905984,12,80.06944444,76.86111111,77.29166667,1.035938904,0.989066667,2.613405833,0.124751883,2.3533,2.8148,2.6335,2.5466,-0.419868459,-0.838851615,2.72784,2.66784,2.60022,2.49028,2.616381677,0.181325,0.566666667,0.433333333,0.4615,0.015693814,,,,,,,,,,,,,,,,,,,11,rest3
1.50344657252e+12,1.50344663252e+12,816.7638889,34.42685203,750,902,813.5,785,0.209947044,-0.833009442,853.8,825.0,803.6,785.0,817.4891182,58.0,0.486111111,0.513888889,152,1201.901213,0.013888889,0.388888889,23.97563317,1,28,14.09572792,16,75.29166667,78.86111111,80.06944444,0.940329575,0.980116667,2.851124167,0.194981789,2.5346,3.2887,2.81455,2.5466,0.454010241,-0.760298762,3.04394,2.8724,2.76772,2.66888,2.857783566,0.296125,0.433333333,0.566666667,0.7541,0.038337376,,,,,,,,,,,,,,,,,,,11,rest3
1.50344654252e+12,1.50344660252e+12,810.7808219,44.96124559,722,897,817.0,817,-0.212649666,-0.900168411,853.6,825.2,800.4,768.6,812.0265111,65.0,0.547945205,0.452054795,175,2049.590183,0.01369863,0.397260274,24.34588717,1,29,14.72389928,8,72.28767123,70.95890411,88.15068493,0.82004662,0.98645,3.140125,0.201238905,2.8143,3.5279,3.15,3.0124,0.164537168,-1.107109956,3.33716,3.20184,3.05762,2.94188,3.146566718,0.344,0.516666667,0.483333333,0.7136,0.040837409,,,,,,,,,,,,,,,,,,,11,rest3
1.50344651252e+12,1.50344657252e+12,790.3866667,42.76443798,702,897,790.0,793,0.205466327,-0.611550522,825.2,801.0,777.0,749.0,791.5427215,66.5,0.493333333,0.506666667,195,1853.510631,0.026666667,0.306666667,20.40369601,2,23,12.78001916,9,72.17333333,82.06666667,77.13333333,0.935695765,0.987983333,3.364493333,0.191469693,2.9392,3.835,3.3711,3.323,-0.034526822,0.38145928,3.49154,3.40646,3.33032,3.23844,3.369937096,0.2137,0.516666667,0.483333333,0.8958,0.036968716,,,,,,,,,,,,,,,,,,,11,NA
1.50344648252e+12,1.50344654252e+12,766.7142857,38.95280432,697,849,761.0,717,0.304519607,-0.875960792,805.0,775.4,749.4,729.0,767.7031437,60.0,0.467532468,0.532467532,152,1537.285714,0.012987013,0.194805195,16.54658496,1,15,10.74986311,11,75.66233766,85.33766234,69.41558442,1.089990645,0.98395,3.511791667,0.185483376,3.1955,3.876,3.46945,3.3711,0.279026001,-1.198043642,3.71866,3.5336,3.42044,3.34228,3.516686621,0.33355,0.425,0.575,0.6805,0.034693193,,,,,,,,,,,,,,,,,,,11,NA
1.50344645252e+12,1.50344651252e+12,779.5394737,40.77455372,709,858,785.5,721,-0.112154729,-1.212022388,817.0,801.0,765.0,737.0,780.6051212,71.0,0.565789474,0.434210526,149,1684.731754,0.0,0.289473684,18.29316812,0,22,11.24772372,5,83.71052632,73.22368421,85.61842105,0.977716306,0.987416667,3.2526775,0.351011191,2.8048,3.876,3.24395,2.885,0.268044525,-1.446426172,3.6978,3.37574,3.00658,2.88834,3.271562284,0.66065,0.491666667,0.508333333,1.0712,0.124244225,,,,,,,,,,,,,,,,,,,11,NA
1.50344642252e+12,1.50344648252e+12,781.3947368,39.13306549,689,858,785.5,785,-0.612886485,-0.215456294,813.0,793.0,781.0,754.0,782.3740356,44.25,0.565789474,0.434210526,169,1551.815439,0.013157895,0.342105263,20.38365358,1,26,12.03250413,15,78.48684211,64.68421053,80.5,0.974991827,0.989766667,2.986159167,0.194507685,2.733,3.4957,2.92065,2.885,1.01941625,0.088326196,3.16222,2.96412,2.8916,2.82794,2.992487228,0.250775,0.366666667,0.633333333,0.7627,0.038151166,,,,,,,,,,,,,,,,,,,11,Cry 7-3
1.50344639252e+12,1.50344645252e+12,773.6883117,34.16851279,689,830,777.0,793,-0.720258076,-0.063541728,804.4,787.4,773.0,753.2,774.4424387,36.0,0.584415584,0.415584416,141,1182.848941,0.0,0.25974026,18.57311299,0,20,10.93460636,14,83.45454545,80.7012987,70.71428571,1.180165289,0.9929,2.866375,0.244409384,2.5326,3.4957,2.7925,2.7949,0.998929684,0.094201376,3.10664,2.83212,2.7632,2.67122,2.876776249,0.2711,0.333333333,0.666666667,0.9631,0.06023793,,,,,,,,,,,,,,,,,,,11,NA
1.50344636252e+12,1.50344642252e+12,779.3815789,19.60059552,738,830,777.0,777,0.519217957,-0.176620911,793.0,778.0,773.0,761.0,779.6280068,27.25,0.394736842,0.605263158,92,389.3057895,0.0,0.236842105,16.30787131,0,18,9.685673269,17,79.92105263,71.11842105,81.07894737,0.985718922,0.987216667,2.727515833,0.26854521,2.17,3.3586,2.71165,2.17,-0.073596147,0.193377018,2.93702,2.74906,2.6701,2.57524,2.740704134,0.2478,0.45,0.55,1.1886,0.072722551,,,,,,,,,,,,,,,,,,,11,cry-rest2
1.50344633252e+12,1.50344639252e+12,751.1518987,26.0214559,697,798,757.0,777,-0.373850051,-0.999539602,777.0,761.8,749.0,722.2,751.6024821,42.0,0.569620253,0.430379747,101,685.7971438,0.0,0.151898734,13.25683181,0,12,8.240349086,9,72.73417722,73.37974684,75.46835443,0.963770547,0.989016667,2.582246667,0.320020875,2.17,3.3586,2.5161,2.2797,0.750138066,-0.484989118,2.91966,2.58604,2.43386,2.29108,2.602001385,0.40895,0.408333333,0.591666667,1.1886,0.103273977,,,,,,,,,,,,,,,,,,,11,cry-rest2
1.50344630252e+12,1.50344636252e+12,724.6419753,26.88535727,653,782,725.0,713,-0.279783745,0.273767607,746.0,733.0,717.0,709.0,725.1405483,33.0,0.50617284,0.49382716,129,731.857716,0.0,0.074074074,10.51070882,0,6,7.017433648,8,72.61728395,70.38271605,69.54320988,1.044203799,0.978266667,2.587805,0.263791378,2.05,3.1678,2.571,2.05,0.262723306,-0.811439831,2.8473,2.66092,2.48216,2.32614,2.601215218,0.4252,0.483333333,0.516666667,1.1178,0.070170647,,,,,,,,,,,,,,,,,,,11,cry-rest2
1.50344627252e+12,1.50344633252e+12,685.6904762,46.13153456,585,765,685.0,713,-0.291097541,-0.78006093,734.6,708.2,677.0,645.0,687.2405311,69.75,0.464285714,0.535714286,180,2153.758462,0.035714286,0.095238095,15.12710376,3,8,12.12224567,9,62.76190476,70.11904762,58.19047619,1.078559738,0.959966667,2.723269167,0.218559138,2.05,3.1678,2.75175,2.4577,-0.722656922,0.679602405,2.88114,2.79386,2.72628,2.49814,2.732025448,0.213225,0.616666667,0.383333333,1.1178,0.04816951,,,,,,,,,,,,,,,,,,,11,cry-rest2
1.50344624252e+12,1.50344630252e+12,692.7176471,48.47670435,585,765,705.0,685,-0.509977164,-0.84035854,741.0,717.0,685.0,645.0,694.4117866,77.0,0.541176471,0.458823529,180,2377.966947,0.035294118,0.094117647,14.93796697,3,8,11.70121222,4,69.57647059,79.0,69.37647059,1.002882822,0.98135,2.594263333,0.149803096,2.292,2.9483,2.5208,2.4577,0.760310955,-0.816557356,2.766,2.5409,2.49698,2.47892,2.598584848,0.2522,0.333333333,0.666666667,0.6563,0.022629547,,,,,,,,,,,,,,,,,,,11,cry-rest2
1.50344621252e+12,1.50344627252e+12,740.475,28.64697846,693,813,741.0,749,0.303713663,-0.73326544,770.0,749.0,729.6,709.0,741.0289299,42.75,0.525,0.475,120,831.0373418,0.0,0.05,9.38825013,0,4,5.991448267,7,77.875,76.625,72.425,1.075250259,0.9873,2.509255,0.105625284,2.0071,2.6816,2.5189,2.4854,-2.394579085,8.933927027,2.5722,2.53954,2.49142,2.47186,2.511477126,0.08465,0.533333333,0.466666667,0.6745,0.011250454,,,,,,,,,,,,,,,,,,,11,cry-rest2
1.50344618252e+12,1.50344624252e+12,752.9873418,36.0904257,689,813,757.0,777,-0.265398354,-1.174441754,785.0,770.0,749.0,709.0,753.8517465,60.0,0.53164557,0.46835443,124,1319.217786,0.0,0.126582278,12.97630978,0,10,8.961786065,6,71.01265823,79.62025316,77.13924051,0.920577617,0.991433333,2.4903025,0.148443104,2.0071,2.6816,2.5449,2.4778,-1.205549408,0.851416504,2.59644,2.56742,2.52282,2.36024,2.49472281,0.15115,0.65,0.35,0.6745,0.022220526,,,,,,,,,,,,,,,,,,,11,NA
1.50344615252e+12,1.50344621252e+12,732.1728395,37.74141718,662,809,729.0,697,0.352685601,-0.644409865,769.0,737.0,718.0,697.0,733.1449253,56.0,0.444444444,0.555555556,147,1442.219753,0.0,0.098765432,12.73283158,0,8,8.561213407,11,73.01234568,69.98765432,71.77777778,1.017199862,0.988433333,2.391886667,0.138441761,2.1278,2.655,2.3528,2.1278,0.275586813,-1.032530408,2.53902,2.39382,2.31914,2.28146,2.395889803,0.233875,0.408333333,0.591666667,0.5272,0.019327181,,,,,,,,,,,,,,,,,,,11,NA
1.50344612252e+12,1.50344618252e+12,717.6341463,18.9424753,662,757,721.0,721,-1.054120003,1.256154172,732.4,723.8,718.0,705.0,717.884103,19.75,0.609756098,0.390243902,95,363.2472147,0.0,0.012195122,8.272369598,0,1,5.493230651,11,71.09756098,71.09756098,70.40243902,1.009873549,0.980766667,2.141481667,0.188512478,1.8654,2.4534,2.12095,1.8654,0.02227166,-1.581286324,2.34074,2.272,2.03206,1.94202,2.149762937,0.359725,0.483333333,0.516666667,0.588,0.035835584,,,,,,,,,,,,,,,,,,,11,cry-rest1
1.50344609252e+12,1.50344615252e+12,719.6625,9.440529315,693,738,721.0,721,-0.297889462,-0.433706842,729.0,721.0,718.0,709.0,719.7244177,13.0,0.575,0.425,45,90.25174051,0.0,0.0,6.380057069,0,0,3.946740264,15,71.475,71.0125,71.4125,1.000875197,0.95955,2.0571475,0.131660011,1.8654,2.3233,2.0336,1.8654,0.654183625,-0.637083787,2.21416,2.0693,2.00728,1.94202,2.061356397,0.14415,0.425,0.575,0.4579,0.017480025,,,,,,,,,,,,,,,,,,,11,cry-rest1
1.50344606252e+12,1.50344612252e+12,721.5432099,13.21432947,693,761,721.0,721,0.734734411,0.655230099,730.0,721.0,717.0,713.0,721.6642032,13.0,0.345679012,0.654320988,68,176.8012346,0.0,0.0,7.127411872,0,0,4.533210783,13,71.27160494,71.2345679,70.88888889,1.005398816,0.974083333,2.267418333,0.15187542,1.9906,2.4977,2.31445,2.3355,-0.439793207,-1.072507809,2.3964,2.33026,2.2854,2.07618,2.272499074,0.2817,0.641666667,0.358333333,0.5071,0.023259976,,,,,,,,,,,,,,,,,,,11,cry-rest1
1.50344603252e+12,1.50344609252e+12,720.7,19.41159447,661,761,721.0,721,-0.831281455,1.265230351,737.0,725.0,718.0,712.4,720.9613721,21.0,0.575,0.425,100,381.5797468,0.0,0.0125,8.926336717,0,1,5.355860339,17,68.6125,72.375,71.3625,0.961464355,0.960933333,2.513065,0.145745885,2.2892,2.7908,2.4861,2.3355,0.188683056,-1.295294375,2.66488,2.59148,2.44748,2.34896,2.517287738,0.266025,0.433333333,0.566666667,0.5016,0.021420366,,,,,,,,,,,,,,,,,,,11,cry-rest1
1.50344600252e+12,1.50344606252e+12,729.962963,38.11724746,661,842,721.0,717,1.066957587,1.096361939,745.0,729.0,717.0,702.0,730.9574898,36.0,0.395061728,0.604938272,181,1471.086111,0.0,0.049382716,10.88232512,0,4,6.436177049,7,75.79012346,72.7037037,70.0,1.082716049,0.98545,2.7798225,0.173492891,2.4604,3.1114,2.76165,2.6634,0.229672949,-0.910720232,2.96678,2.7973,2.70176,2.61026,2.785231214,0.268925,0.45,0.55,0.651,0.030352723,,,,,,,,,,,,,,,,,,,11,cry-rest1
1.50344597252e+12,1.50344603252e+12,777.3376623,48.14550737,685,849,789.0,717,-0.346201983,-1.246973302,824.4,805.0,767.6,717.2,778.8272152,81.0,0.558441558,0.441558442,164,2348.489747,0.0,0.142857143,14.61253968,0,11,9.372855249,5,83.61038961,85.02597403,71.96103896,1.161884136,0.997583333,3.162964167,0.26416239,2.7277,3.6573,3.18805,3.3868,-0.06858417,-1.358425852,3.42022,3.31808,3.03564,2.893,3.173976069,0.472375,0.5,0.5,0.9296,0.07036817,,,,,,,,,,,,,,,,,,,11,cry-rest1
1.50344594252e+12,1.50344600252e+12,791.24,44.35368155,697,885,802.0,785,-0.663043796,-0.374872666,825.2,809.0,793.0,745.8,792.482168,52.5,0.613333333,0.386666667,188,1993.833514,0.0,0.2,16.22768738,0,15,10.01289344,7,67.89333333,84.46666667,75.42666667,0.90012374,0.98905,3.509984167,0.225239583,3.0283,4.0063,3.4532,3.3868,-0.020083015,-0.495368953,3.70546,3.61698,3.41698,3.3287,3.517203679,0.314125,0.458333333,0.541666667,0.978,0.051159196,,,,,,,,,,,,,,,,,,,11,NA
