Start,End,mean,standard deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,Participant,Activity
1.5018777895e+12,1.5018778495e+12,77.59016393,3.672570231,71,84,79.0,80,-0.295608746,-1.14854472,80.0,80.0,78.0,73.0,77.67703207,6.0,0.606557377,0.393442623,13,13.71256831,3,rest2
1.5018777595e+12,1.5018778195e+12,78.88333333,2.206744712,76,84,79.0,80,0.454980245,-0.51342435,81.0,80.0,78.0,77.0,78.91419391,3.0,0.55,0.45,8,4.952259887,3,rest2
1.5018777295e+12,1.5018777895e+12,77.42372881,1.404633855,75,82,77.0,77,0.945126681,0.71737149,79.0,77.0,77.0,76.0,77.43646931,2.0,0.372881356,0.627118644,7,2.007013442,3,rest2
1.5018776995e+12,1.5018777595e+12,77.25,1.219631092,74,79,77.0,77,-0.375509608,-0.437680955,78.0,78.0,77.0,76.0,77.25962723,2.0,0.45,0.55,5,1.512711864,3,NA
1.5018776695e+12,1.5018777295e+12,78.45,1.99520258,74,81,78.0,81,-0.165595037,-1.089669996,81.0,79.0,78.0,76.8,78.47536769,3.25,0.45,0.55,7,4.048305085,3,NA
1.5018776395e+12,1.5018776995e+12,82.01666667,2.801735573,76,87,81.0,81,-0.153496463,-0.43481425,84.2,83.0,81.0,80.0,82.06450715,3.25,0.416666667,0.583333333,11,7.982768362,3,NA
1.5018776095e+12,1.5018776695e+12,81.68333333,2.969240457,77,87,81.5,78,0.19446335,-1.254824447,84.2,83.0,80.0,78.0,81.7372824,5.0,0.5,0.5,10,8.965819209,3,Game 4
1.5018775795e+12,1.5018776395e+12,79.95081967,1.49782607,77,83,80.0,79,0.113174304,-1.021089552,81.0,80.0,79.0,78.0,79.96484883,2.0,0.573770492,0.426229508,6,2.280874317,3,Game 4
1.5018775495e+12,1.5018776095e+12,81.08333333,1.734855101,79,85,81.0,80,0.714425489,-0.389417637,83.0,81.0,80.0,80.0,81.10189065,2.0,0.366666667,0.633333333,6,3.060734463,3,Game 4
1.5018775195e+12,1.5018775795e+12,81.71666667,1.780371372,79,85,81.0,80,0.448972001,-0.851298226,83.0,82.0,81.0,80.0,81.73605895,3.0,0.483333333,0.516666667,6,3.223446328,3,Game 4
1.5018774895e+12,1.5018775495e+12,80.25,2.321098878,76,85,81.0,81,-0.02449036,-0.631984109,82.0,81.0,80.0,77.0,80.28355996,3.25,0.516666667,0.483333333,9,5.478813559,3,Game 4
1.5018774595e+12,1.5018775195e+12,81.47457627,3.92452494,76,89,80.0,77,0.455921166,-1.070825006,85.0,81.8,80.0,77.0,81.56904115,7.0,0.406779661,0.593220339,13,15.66744594,3,Game 4
1.5018774295e+12,1.5018774895e+12,83.88333333,2.864097686,78,89,83.0,81,0.142842445,-1.075308926,87.0,85.0,83.0,81.0,83.93221471,6.0,0.483333333,0.516666667,11,8.342090395,3,Game 4
1.5018773995e+12,1.5018774595e+12,81.71666667,2.614648904,76,88,81.0,81,0.696532143,0.396247566,83.0,82.0,81.0,80.0,81.7584858,3.0,0.466666667,0.533333333,12,6.952259887,3,Game 4
1.5018773695e+12,1.5018774295e+12,78.7,2.162560211,75,83,79.0,80,0.033222679,-0.885971361,80.0,80.0,78.0,76.0,78.72970638,3.0,0.55,0.45,8,4.755932203,3,NA
1.5018773395e+12,1.5018773995e+12,76.41666667,1.552328001,74,80,76.0,75,0.810595001,-0.177524936,78.0,76.0,76.0,75.0,76.43243203,2.0,0.383333333,0.616666667,6,2.450564972,3,NA
1.5018773095e+12,1.5018773695e+12,73.31666667,2.73551742,68,78,74.5,75,-0.479920709,-0.951381394,76.0,75.0,73.0,71.0,73.36768135,4.0,0.55,0.45,10,7.609887006,3,NA
1.5018772795e+12,1.5018773395e+12,73.71666667,4.099153029,67,81,73.0,69,0.213739452,-1.180691746,78.0,74.4,72.0,69.0,73.83054923,7.25,0.45,0.55,14,17.08785311,3,rest1
1.5018772495e+12,1.5018773095e+12,71.85,5.347351369,66,81,69.0,67,0.446169957,-1.506544741,78.0,73.4,68.0,67.0,72.04871037,11.0,0.433333333,0.566666667,15,29.07881356,3,rest1
1.5018772195e+12,1.5018772795e+12,67.86885246,1.408119428,66,72,68.0,67,1.008288296,0.534236208,69.0,68.0,67.0,67.0,67.88345847,1.0,0.508196721,0.491803279,6,2.015846995,3,rest1
1.5018771895e+12,1.5018772495e+12,68.53333333,1.454494949,66,72,68.5,69,0.193931804,-0.713032272,70.0,69.0,68.0,67.0,68.5487661,3.0,0.5,0.5,6,2.151412429,3,rest1
1.5018771595e+12,1.5018772195e+12,70.47457627,3.346416916,66,80,69.0,69,1.190863218,1.010805021,73.0,70.0,69.0,68.0,70.55398222,3.5,0.355932203,0.644067797,14,11.39158387,3,rest1
1.5018771295e+12,1.5018771895e+12,76.41666667,5.200293795,66,84,78.0,80,-0.372316063,-1.070243849,80.2,79.0,75.0,71.0,76.59340703,8.0,0.566666667,0.433333333,18,27.50141243,3,rest1
1.5018770995e+12,1.5018771595e+12,77.55,3.59826347,71,84,78.0,75,0.180736599,-1.046178626,80.2,79.0,75.0,74.0,77.63343352,5.0,0.533333333,0.466666667,13,13.16694915,3,NA
1.5018770695e+12,1.5018771295e+12,75.32786885,2.372805709,71,80,75.0,75,0.225834479,-0.874273275,78.0,75.0,75.0,73.0,75.36523093,4.0,0.37704918,0.62295082,9,5.724043716,3,NA
1.5018770395e+12,1.5018770995e+12,73.95,3.499642839,68,80,74.0,73,-0.098286646,-0.951858945,78.0,75.0,73.0,71.0,74.03276302,6.0,0.516666667,0.483333333,12,12.45508475,3,NA
1.5018770095e+12,1.5018770695e+12,73.08474576,3.561984476,66,78,73.0,68,-0.337288538,-1.119804051,77.0,75.0,72.2,69.6,73.17149579,5.5,0.491525424,0.508474576,12,12.90648743,3,Cry 7-3
1.5018769795e+12,1.5018770395e+12,70.62295082,4.711910038,65,78,68.0,68,0.437236873,-1.522237382,77.0,71.0,68.0,66.0,70.77996382,9.0,0.409836066,0.590163934,13,22.57213115,3,NA
1.5018769495e+12,1.5018770095e+12,66.49180328,1.049948489,64,68,66.0,66,-0.06332973,-0.873520094,68.0,67.0,66.0,66.0,66.50009244,1.0,0.475409836,0.524590164,4,1.120765027,3,cry-rest2
1.5018769195e+12,1.5018769795e+12,66.25423729,0.79390091,64,68,66.0,66,-0.282229861,0.020979983,67.0,66.0,66.0,66.0,66.25899363,1.0,0.389830508,0.610169492,4,0.641145529,3,cry-rest2
1.5018768895e+12,1.5018769495e+12,67.3220339,1.630645894,65,72,67.0,66,0.810991779,-0.119721591,69.0,67.0,67.0,66.0,67.34177941,2.5,0.338983051,0.661016949,7,2.704850964,3,cry-rest2
1.5018768595e+12,1.5018769195e+12,70.26229508,2.585594642,65,75,70.0,72,-0.210538904,-0.870992326,72.0,72.0,69.0,68.0,70.30985286,3.0,0.475409836,0.524590164,10,6.796721311,3,cry-rest2
1.5018768295e+12,1.5018768895e+12,70.23333333,2.54536616,66,75,70.0,72,-0.013012595,-1.141456637,72.2,72.0,69.0,68.0,70.27944223,4.0,0.483333333,0.516666667,9,6.588700565,3,cry-rest2
1.5018767995e+12,1.5018768595e+12,69.88333333,2.869910955,66,76,69.0,69,0.679746996,-0.66981369,73.0,69.0,69.0,67.8,69.94223807,4.25,0.366666667,0.633333333,10,8.375988701,3,cry-rest2
1.5018767695e+12,1.5018768295e+12,72.81666667,2.698713685,67,76,74.0,74,-0.624348237,-0.861208606,75.0,74.0,73.0,69.8,72.86665904,4.0,0.65,0.35,9,7.406497175,3,NA
1.5018767395e+12,1.5018767995e+12,70.96666667,3.710196161,65,76,71.0,71,-0.204741427,-1.309780018,75.0,73.0,70.0,67.0,71.06358655,6.0,0.583333333,0.416666667,11,13.99887006,3,NA
1.5018767095e+12,1.5018767695e+12,68.2,2.088061302,65,73,68.0,67,0.348859665,-0.558538844,70.0,69.0,67.0,66.8,68.23195732,2.25,0.433333333,0.566666667,8,4.433898305,3,cry-rest1
1.5018766795e+12,1.5018767395e+12,68.86440678,1.620395716,66,73,69.0,68,0.482676764,-0.402371857,70.0,69.0,68.0,67.0,68.88346829,2.0,0.525423729,0.474576271,7,2.670952659,3,cry-rest1
1.5018766495e+12,1.5018767095e+12,68.7,1.357694124,66,72,69.0,68,0.39397721,0.211720388,70.0,69.0,68.0,68.0,68.71341451,1.25,0.516666667,0.483333333,6,1.874576271,3,cry-rest1
1.5018766195e+12,1.5018766795e+12,66.83606557,1.641474026,64,70,67.0,66,0.041149413,-0.988677374,69.0,67.0,66.0,65.0,66.85621959,2.0,0.540983607,0.459016393,6,2.739344262,3,cry-rest1
1.5018765895e+12,1.5018766495e+12,65.68852459,1.181010731,63,68,66.0,66,-0.275210081,-0.619931393,67.0,66.0,65.0,65.0,65.6991404,2.0,0.590163934,0.409836066,5,1.418032787,3,cry-rest1
1.5018765595e+12,1.5018766195e+12,68.45,3.283417935,63,76,68.0,70,0.601863414,-0.194310792,70.2,69.0,67.0,66.0,68.52870445,4.0,0.483333333,0.516666667,13,10.96355932,3,cry-rest1
1.5018765295e+12,1.5018765895e+12,73.6440678,3.193015215,68,79,75.0,76,-0.303034759,-1.457112127,76.0,75.8,74.0,70.0,73.71325571,6.0,0.610169492,0.389830508,11,10.371128,3,NA
1.5018764995e+12,1.5018765595e+12,77.10169492,1.410552425,74,80,77.0,77,0.254396394,-0.441514475,78.0,77.0,77.0,76.0,77.11459665,2.0,0.355932203,0.644067797,6,2.023962595,3,Cry 7-1
1.5018764695e+12,1.5018765295e+12,77.16666667,3.322482338,70,84,77.5,77,-0.470530206,0.004594028,80.0,78.0,77.0,75.0,77.23815983,3.0,0.5,0.5,14,11.2259887,3,NA
1.5018764395e+12,1.5018764995e+12,75.05,3.671625435,70,84,75.0,72,0.74606684,-0.312013112,78.0,76.0,73.0,72.0,75.13975867,4.25,0.433333333,0.566666667,14,13.70932203,3,Rest- TSST
1.5018764095e+12,1.5018764695e+12,72.47540984,2.385795103,68,77,72.0,72,-0.157850399,-0.690841004,74.0,73.0,72.0,70.0,72.51466782,2.0,0.491803279,0.508196721,9,5.786885246,3,Rest- TSST
1.5018763795e+12,1.5018764395e+12,72.55,2.376446928,68,77,73.0,73,-0.337885061,-0.630145984,74.0,73.0,73.0,70.0,72.588911,3.25,0.633333333,0.366666667,9,5.743220339,3,Rest- TSST
1.5018763495e+12,1.5018764095e+12,73.59322034,1.616846104,70,77,73.0,73,0.193253038,-0.104032605,75.0,74.0,73.0,72.6,73.61097928,1.0,0.474576271,0.525423729,7,2.659263589,3,Rest- TSST
1.5018763195e+12,1.5018763795e+12,72.16666667,2.017974782,68,77,72.0,73,-0.203717091,-0.145474782,74.0,73.0,72.0,71.0,72.19487516,2.25,0.483333333,0.516666667,9,4.141242938,3,Rest- TSST
1.5018762895e+12,1.5018763495e+12,70.35,2.06417861,66,75,70.0,71,0.140219787,-0.62540483,72.0,71.0,70.0,68.8,70.38027659,3.0,0.466666667,0.533333333,9,4.333050847,3,Rest- TSST
1.5018762595e+12,1.5018763195e+12,73.81666667,4.941294252,66,87,74.0,76,0.517634371,-0.270996394,77.0,76.0,71.0,69.0,73.98186715,7.25,0.55,0.45,21,24.83022599,3,Rest- TSST
1.5018762295e+12,1.5018762895e+12,80.53333333,4.051611476,74,87,80.0,76,0.159627545,-1.289407471,85.0,81.4,79.0,76.0,80.6351867,7.0,0.466666667,0.533333333,13,16.69378531,3,Rest- TSST
1.5018761995e+12,1.5018762595e+12,83.85,3.295577845,77,89,84.0,87,-0.051944918,-1.176455939,87.0,85.0,82.6,81.0,83.91473848,6.0,0.533333333,0.466666667,12,11.04491525,3,Rest- TSST
1.5018761695e+12,1.5018762295e+12,81.53333333,4.039251856,77,89,80.0,78,0.700681219,-0.952032618,87.0,81.0,79.0,78.0,81.63332653,7.25,0.366666667,0.633333333,12,16.5920904,3,Rest- TSST
1.5018761395e+12,1.5018761995e+12,78.2,1.446835628,76,83,78.0,78,1.03542458,2.09363463,79.0,78.0,78.0,77.0,78.21338334,2.0,0.383333333,0.616666667,7,2.128813559,3,NA
1.5018761095e+12,1.5018761695e+12,76.83333333,2.122629397,72,80,77.0,78,-0.628345368,-0.636680295,79.0,78.0,77.0,75.0,76.86264806,2.25,0.633333333,0.366666667,8,4.581920904,3,NA
1.5018760795e+12,1.5018761395e+12,74.48333333,2.10943647,72,79,74.0,73,0.854248557,-0.601536775,77.0,74.0,73.0,73.0,74.51319794,3.0,0.316666667,0.683333333,7,4.525141243,3,NA
1.5018760495e+12,1.5018761095e+12,74.88333333,2.160954007,72,80,74.0,74,0.626230271,-0.631382124,77.0,75.0,74.0,73.0,74.91450683,4.0,0.416666667,0.583333333,8,4.748870057,3,NA
1.5018760195e+12,1.5018760795e+12,76.68333333,1.360044934,73,80,77.0,77,-0.209752676,0.670536412,78.0,77.0,77.0,76.0,76.69539317,1.0,0.616666667,0.383333333,7,1.881073446,3,NA
1.5018759895e+12,1.5018760495e+12,76.55,0.956120634,74,78,77.0,77,-0.371544714,-0.39093442,77.0,77.0,76.0,76.0,76.55597081,1.0,0.566666667,0.433333333,4,0.929661017,3,NA
1.5018759595e+12,1.5018760195e+12,75.98333333,1.55447383,72,79,76.0,77,-0.504721762,-0.279255711,77.0,77.0,76.0,75.0,75.99923245,2.0,0.65,0.35,7,2.457344633,3,NA
1.5018759295e+12,1.5018759895e+12,79.35,4.241953166,72,86,79.0,76,0.102360904,-1.257088426,84.0,80.0,77.6,75.0,79.4633039,7.25,0.466666667,0.533333333,14,18.29915254,3,NA
1.5018758995e+12,1.5018759595e+12,83.86666667,1.995550606,79,86,84.0,85,-0.948576068,-0.127359196,86.0,85.0,84.0,82.0,83.8904047,2.0,0.7,0.3,7,4.049717514,3,NA
1.5018758695e+12,1.5018759295e+12,84.46666667,1.596524002,81,87,84.0,84,-0.222002207,-0.771983925,86.0,85.0,84.0,83.0,84.48175345,3.0,0.483333333,0.516666667,6,2.592090395,3,Arithmetic
1.5018758395e+12,1.5018758995e+12,82.86666667,2.604269998,77,87,83.0,81,-0.097271108,-0.631230364,86.0,83.0,82.0,81.0,82.90757907,4.25,0.516666667,0.483333333,10,6.897175141,3,Arithmetic
1.5018758095e+12,1.5018758695e+12,81.53333333,2.04504822,77,86,81.0,81,0.220987733,0.042478608,83.0,82.0,81.0,80.0,81.55897662,3.0,0.483333333,0.516666667,9,4.253107345,3,Arithmetic
1.5018757795e+12,1.5018758395e+12,81.88333333,1.694025449,79,85,82.0,83,-0.125617749,-1.085826316,83.0,83.0,81.6,80.0,81.9008547,3.0,0.6,0.4,6,2.918361582,3,Arithmetic
1.5018757495e+12,1.5018758095e+12,80.18333333,2.493268716,76,85,79.5,79,0.365062952,-1.026940247,83.0,80.0,79.0,78.0,80.22208757,5.0,0.366666667,0.633333333,9,6.321751412,3,Arithmetic
1.5018757195e+12,1.5018757795e+12,77.55,1.419213397,74,80,78.0,78,-0.538650548,-0.545668362,79.0,78.0,77.0,76.0,77.56298516,2.0,0.583333333,0.416666667,6,2.048305085,3,Arithmetic
1.5018756895e+12,1.5018757495e+12,77.91666667,2.564447092,74,87,78.0,78,1.8655033,4.172354649,79.0,78.0,77.0,76.0,77.95885667,3.0,0.533333333,0.466666667,13,6.687853107,3,Arithmetic
1.5018756595e+12,1.5018757195e+12,81.58333333,3.5132685,76,87,83.0,84,-0.217124979,-1.486805929,85.0,84.0,79.6,78.0,81.65894521,6.0,0.583333333,0.416666667,11,12.55225989,3,Arithmetic
1.5018756295e+12,1.5018756895e+12,87.75,4.533670331,82,96,85.0,84,0.552458007,-1.391885484,94.0,87.0,85.0,84.0,87.86703971,9.0,0.366666667,0.633333333,14,20.90254237,3,Arithmetic
1.5018755995e+12,1.5018756595e+12,92.11666667,3.633600908,84,98,94.0,94,-0.794294548,-0.386878952,95.0,94.0,92.6,88.0,92.18830367,4.5,0.6,0.4,14,13.42683616,3,Arithmetic
1.5018755695e+12,1.5018756295e+12,89.41666667,4.488101554,82,98,88.0,94,0.144523449,-1.073339699,94.0,90.0,88.0,85.0,89.52923173,7.25,0.416666667,0.583333333,16,20.48446328,3,NA
1.5018755395e+12,1.5018755995e+12,87.23333333,2.66061814,82,92,87.0,87,-0.230144521,-0.572102769,89.2,88.0,87.0,85.0,87.27389835,4.0,0.483333333,0.516666667,10,7.198870057,3,NA
1.5018755095e+12,1.5018755695e+12,90.6,3.189566324,84,97,90.5,88,0.122409276,-0.724598871,94.0,91.0,89.0,88.0,90.65612684,5.0,0.5,0.5,13,10.34576271,3,Speech
1.5018754795e+12,1.5018755395e+12,88.58333333,4.733890812,81,97,88.0,88,0.11846918,-1.220701224,94.0,89.0,87.0,84.0,88.70973265,9.0,0.466666667,0.533333333,16,22.78954802,3,Speech
1.5018754495e+12,1.5018755095e+12,83.68333333,1.953558008,81,89,83.0,82,1.065068462,0.327783611,85.0,84.0,83.0,82.0,83.70613279,2.0,0.416666667,0.583333333,8,3.881073446,3,Speech
1.5018754195e+12,1.5018754795e+12,83.16666667,1.976247848,81,90,83.0,82,1.983489692,4.55737957,84.0,83.0,82.0,82.0,83.19014365,2.0,0.3,0.7,9,3.971751412,3,Speech
1.5018753895e+12,1.5018754495e+12,85.1,2.785079293,81,91,85.0,85,0.304217969,-0.774945341,88.0,85.0,84.0,82.8,85.14556164,4.0,0.383333333,0.616666667,10,7.888135593,3,Speech
1.5018753595e+12,1.5018754195e+12,88.46666667,3.041198594,84,95,88.5,89,0.519651038,-0.642680244,91.0,89.0,87.0,85.8,88.51892453,4.0,0.5,0.5,11,9.405649718,3,Speech
1.5018753295e+12,1.5018753895e+12,90.80327869,3.500911695,86,98,91.0,86,0.299414832,-0.859627862,94.0,92.0,89.0,87.0,90.87074228,6.0,0.524590164,0.475409836,12,12.46065574,3,Speech
1.5018752995e+12,1.5018753595e+12,88.36666667,4.238579427,83,98,86.0,86,0.931801948,-0.37786936,93.0,87.0,86.0,85.0,88.46826173,7.0,0.333333333,0.666666667,15,18.2700565,3,Speech
1.5018752695e+12,1.5018753295e+12,90.03389831,5.46472851,83,101,87.0,86,0.433382804,-1.420054538,97.0,91.0,86.0,85.0,90.19959036,11.0,0.423728814,0.576271186,18,30.37814144,3,Speech
1.5018752395e+12,1.5018752995e+12,97.13333333,4.001943972,87,104,97.0,97,-0.743840894,0.138236689,100.2,99.0,97.0,95.0,97.21573947,4.0,0.483333333,0.516666667,17,16.28700565,3,Speech
1.5018752095e+12,1.5018752695e+12,92.65,7.678595792,81,104,95.0,84,-0.166759838,-1.551068998,100.0,97.0,89.0,84.0,92.9676467,16.0,0.55,0.45,23,59.96016949,3,NA
1.5018751795e+12,1.5018752395e+12,83.1,4.170131892,76,95,83.0,84,0.889178855,0.620766828,86.0,84.0,81.0,80.0,83.20456718,4.25,0.45,0.55,19,17.68474576,3,Prepare Speech
1.5018751495e+12,1.5018752095e+12,79.53333333,2.069353093,76,86,79.0,79,1.019031271,0.823506616,81.0,80.0,79.0,78.0,79.56024971,2.0,0.416666667,0.583333333,10,4.35480226,3,Prepare Speech
1.5018751195e+12,1.5018751795e+12,81.96666667,4.339610838,77,90,80.0,79,0.70786502,-1.003620671,86.0,80.4,79.0,78.0,82.0814636,6.25,0.383333333,0.616666667,13,19.15141243,3,Prepare Speech
1.5018750895e+12,1.5018751495e+12,86.56666667,3.556058992,79,93,86.5,90,-0.320508612,-0.580085794,90.0,88.0,85.6,84.0,86.63967528,6.0,0.5,0.5,14,12.85988701,3,Prepare Speech
1.5018750595e+12,1.5018751195e+12,87.57377049,2.933464445,83,93,87.0,84,0.05970154,-1.159290391,91.0,88.0,87.0,84.0,87.62288794,5.0,0.491803279,0.508196721,10,8.74863388,3,Prepare Speech
1.5018750295e+12,1.5018750895e+12,86.61666667,3.044621852,81,92,87.0,87,-0.023627142,-1.01461338,89.2,87.0,86.0,83.0,86.67016019,5.25,0.566666667,0.433333333,11,9.426836158,3,Prepare Speech
1.5018749995e+12,1.5018750595e+12,85.30508475,3.21149544,81,91,85.0,83,0.309782921,-1.129551923,88.4,86.8,84.0,82.0,85.36551521,5.0,0.440677966,0.559322034,10,10.49152542,3,Prepare Speech
1.5018749695e+12,1.5018750295e+12,82.83333333,3.18939214,79,91,82.0,81,1.289147398,0.681950903,84.2,82.0,81.0,81.0,82.89471234,3.0,0.383333333,0.616666667,12,10.34463277,3,Prepare Speech
1.5018749395e+12,1.5018749995e+12,81.41666667,1.605113357,79,86,81.0,81,0.997206162,0.48957796,82.2,81.0,81.0,80.0,81.43248737,2.0,0.366666667,0.633333333,7,2.620056497,3,Prepare Speech
1.5018749095e+12,1.5018749695e+12,83.25,2.180405161,80,88,83.0,85,0.15133596,-0.944385854,85.0,84.0,82.0,81.0,83.27854866,3.25,0.433333333,0.566666667,8,4.834745763,3,Prepare Speech
1.5018748795e+12,1.5018749395e+12,82.65,2.343963879,79,88,82.0,82,0.400815236,-0.687994283,85.0,83.0,82.0,81.0,82.68323087,4.0,0.416666667,0.583333333,9,5.587288136,3,NA
1.5018748495e+12,1.5018749095e+12,80.25,2.766616465,75,85,81.0,82,-0.359189575,-0.62659913,82.0,81.0,80.0,78.0,80.29767535,3.0,0.516666667,0.483333333,10,7.783898305,3,NA
1.5018748195e+12,1.5018748795e+12,77.03333333,3.8469324,72,85,76.0,76,0.8651524,-0.496272095,80.4,76.0,75.0,74.0,77.12932862,4.25,0.333333333,0.666666667,13,15.04971751,3,NA
1.5018747895e+12,1.5018748495e+12,76.65,3.365635156,72,85,76.0,75,0.859997647,-0.211406442,80.0,76.0,75.0,74.0,76.72385548,5.0,0.35,0.65,13,11.51949153,3,NA
1.5018747595e+12,1.5018748195e+12,71.3968254,8.13290335,60,85,74.0,61,-0.010319883,-1.480249587,79.6,75.0,66.8,62.0,71.85854712,16.5,0.53968254,0.46031746,25,67.2109575,3,NA
1.5018747295e+12,1.5018747895e+12,65.33333333,3.548082424,60,74,65.0,61,0.533004657,-0.347605222,68.2,66.0,64.0,62.0,65.42960594,6.0,0.45,0.55,14,12.80225989,3,NA
1.5018746995e+12,1.5018747595e+12,64.36842105,2.482440642,60,69,64.0,64,0.449444815,-0.666923037,66.8,64.0,64.0,62.0,64.41627233,3.0,0.368421053,0.631578947,9,6.272556391,3,NA
1.5018746695e+12,1.5018747295e+12,66.67213115,4.608336393,60,76,66.0,64,0.450658292,-1.024133376,71.0,68.0,64.0,62.0,66.83120406,7.0,0.459016393,0.540983607,16,21.59071038,3,NA
1.5018746395e+12,1.5018746995e+12,70.58064516,3.00294687,66,76,70.0,70,0.227496283,-1.016001879,74.0,71.0,70.0,68.0,70.64449845,5.0,0.451612903,0.548387097,10,9.31827957,3,NA
1.5018745495e+12,1.5018746095e+12,71.2,0.748331477,70,72,71.0,71,-0.343621597,-1.153061224,72.0,71.4,71.0,70.8,71.20393248,1.0,0.4,0.6,2,0.622222222,3,NA
1.5018745195e+12,1.5018745795e+12,69.125,1.469481201,67,72,68.5,68,0.681743306,-0.814520368,71.0,69.0,68.0,68.0,69.14061758,2.0,0.35,0.65,5,2.21474359,3,NA
1.5018744895e+12,1.5018745495e+12,72.6440678,5.064876433,67,83,71.0,68,0.679613958,-1.009939954,78.4,72.0,69.0,68.0,72.82041993,8.5,0.389830508,0.610169492,16,26.09526593,3,NA
1.5018744595e+12,1.5018745195e+12,79.10169492,4.482337901,72,87,79.0,76,0.145350538,-0.969175691,83.0,80.0,77.0,75.6,79.22859011,6.5,0.474576271,0.525423729,15,20.4377557,3,NA
1.5018744295e+12,1.5018744895e+12,78.86666667,3.814300577,75,87,77.0,76,1.044955576,-0.344256283,83.0,78.0,77.0,76.0,78.95885004,6.0,0.316666667,0.683333333,12,14.79548023,3,NA
1.5018743995e+12,1.5018744595e+12,77.85,2.279071448,74,83,77.5,78,0.759490071,-0.127086159,79.0,78.0,77.0,76.0,77.88335295,3.0,0.5,0.5,9,5.28220339,3,NA
1.5018743695e+12,1.5018744295e+12,75.23333333,4.271481658,70,83,73.5,71,0.398389931,-1.314936933,79.0,77.0,72.0,71.0,75.35449555,8.0,0.466666667,0.533333333,13,18.55480226,3,NA
1.5018743395e+12,1.5018743995e+12,73.46666667,2.997035572,70,81,73.0,71,1.240337181,0.454224703,75.0,73.0,72.0,71.0,73.52777253,3.0,0.333333333,0.666666667,11,9.134463277,3,NA
1.5018743095e+12,1.5018743695e+12,75.28333333,2.690053696,72,81,74.0,73,0.652906507,-0.994466412,78.0,75.4,73.6,73.0,75.33137903,5.0,0.4,0.6,9,7.359039548,3,NA
1.5018742795e+12,1.5018743395e+12,72.13333333,3.523571421,67,80,72.0,73,0.387791237,-0.773145034,76.0,73.0,71.0,69.0,72.21934182,4.25,0.466666667,0.533333333,13,12.6259887,3,NA
1.5018742495e+12,1.5018743095e+12,68.58333333,1.563027689,67,73,68.0,67,0.630994025,-0.678236284,70.0,69.0,68.0,67.0,68.60114188,3.0,0.416666667,0.583333333,6,2.484463277,3,NA
1.5018742195e+12,1.5018742795e+12,72.73333333,5.042706504,67,81,72.5,67,0.086527106,-1.720624708,78.0,76.0,68.6,67.0,72.90793281,9.25,0.5,0.5,14,25.85988701,3,NA
1.5018741895e+12,1.5018742495e+12,78.04918033,2.083709094,74,84,78.0,77,0.771761328,0.566569473,80.0,78.0,77.0,76.0,78.07699017,2.0,0.37704918,0.62295082,10,4.41420765,3,NA
1.5018741595e+12,1.5018742195e+12,78.3,4.454585652,70,88,78.0,76,0.159671782,-0.237711054,83.0,78.4,77.0,76.0,78.42661113,4.25,0.4,0.6,18,20.17966102,3,NA
1.50222684906e+12,1.50222690906e+12,71.21666667,2.702416614,66,76,71.0,71,0.008082189,-0.687195924,74.0,72.0,71.0,69.0,71.26792172,4.0,0.433333333,0.566666667,10,7.426836158,4,NA
1.50222681906e+12,1.50222687906e+12,71.4,2.40970261,67,76,71.0,71,0.319317574,-0.632738014,74.0,72.0,71.0,69.0,71.44065136,3.0,0.416666667,0.583333333,9,5.905084746,4,NA
1.50222678906e+12,1.50222684906e+12,69.78333333,1.742523713,67,74,69.0,68,0.371794553,-0.925004286,72.0,70.0,69.0,68.0,69.80508577,3.0,0.483333333,0.516666667,7,3.087853107,4,NA
1.50222675906e+12,1.50222681906e+12,70.0,2.206052281,67,75,69.5,69,0.344630986,-0.894539313,72.0,70.4,69.0,68.0,70.03475328,4.0,0.4,0.5,8,4.949152542,4,NA
1.50222672906e+12,1.50222678906e+12,69.53333333,2.156128217,67,75,69.0,68,0.882258565,-0.249124407,72.0,69.0,68.0,68.0,69.56675451,3.0,0.35,0.65,8,4.727683616,4,NA
1.50222669906e+12,1.50222675906e+12,69.51666667,1.408210054,67,73,69.0,68,0.50312612,-0.686245575,71.0,70.0,69.0,68.0,69.53092837,2.25,0.45,0.55,6,2.016666667,4,NA
1.50222666906e+12,1.50222672906e+12,69.66666667,1.92930615,66,73,70.0,71,-0.441991188,-0.985742927,71.0,71.0,70.0,67.0,69.69337606,3.0,0.616666667,0.383333333,7,3.785310734,4,NA
1.50222663906e+12,1.50222669906e+12,68.95,2.369423277,65,73,69.5,67,-0.098309792,-1.405053794,71.0,70.0,67.6,67.0,68.99069986,4.0,0.55,0.45,8,5.709322034,4,NA
1.50222660906e+12,1.50222666906e+12,70.31666667,2.848927674,65,74,70.5,74,-0.342760702,-1.106095472,73.0,72.0,70.0,67.0,70.37435612,5.0,0.5,0.5,9,8.253954802,4,NA
1.50222657906e+12,1.50222663906e+12,72.05,2.84268066,66,76,73.0,74,-0.612167953,-0.951380761,74.0,74.0,72.0,69.0,72.10605615,5.0,0.583333333,0.416666667,10,8.21779661,4,NA
