Start,End,mean,standard deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,Participant,Activity
1.50222597906e+12,1.50222603906e+12,0.972508333,0.265923125,0.5548,1.3283,1.1008,0.5724,-0.681724716,-1.255483435,1.17788,1.12938,1.0591,0.57508,1.008210081,0.5872,0.683333333,0.316666667,0.7735,0.071309353,4,NA
1.50222594906e+12,1.50222600906e+12,0.700679167,0.245218891,0.5548,1.3283,0.5799,0.5792,1.598045282,0.722160666,0.78816,0.58202,0.57842,0.57462,0.742350052,0.011575,0.208333333,0.791666667,0.7735,0.060637618,4,rest5
1.50222591906e+12,1.50222597906e+12,0.581735,0.004407147,0.5724,0.5909,0.5809,0.5792,0.374749311,-0.504662811,0.5861,0.5822,0.58,0.5782,0.581751694,0.00595,0.425,0.575,0.0185,1.96e-05,4,rest5
1.50222588906e+12,1.50222594906e+12,0.591168333,0.010454696,0.5756,0.6148,0.5901,0.5891,0.458544586,-0.768662249,0.60084,0.5929,0.58808,0.581,0.591260771,0.015675,0.416666667,0.583333333,0.0392,0.000110219,4,rest5
1.50222585906e+12,1.50222591906e+12,0.6242825,0.029440682,0.5885,0.6861,0.6154,0.5891,0.620948791,-0.860710014,0.65378,0.62716,0.6065,0.59644,0.624976314,0.0479,0.425,0.575,0.0976,0.000874037,4,rest5
1.50222582906e+12,1.50222588906e+12,0.693474167,0.053420412,0.616,0.8123,0.6859,0.6859,0.427301415,-0.881235921,0.74596,0.70026,0.67132,0.64126,0.695528691,0.085075,0.433333333,0.566666667,0.1963,0.002877721,4,rest5
1.50222579906e+12,1.50222585906e+12,0.755536667,0.038345943,0.6855,0.8474,0.75375,0.7541,0.351424799,-0.01568031,0.77752,0.75734,0.7509,0.7253,0.756509131,0.038575,0.425,0.575,0.1619,0.001482768,4,rest5
1.50222576906e+12,1.50222582906e+12,0.791785833,0.034014248,0.7452,0.8486,0.78355,0.7541,0.238498969,-1.436468216,0.8328,0.79906,0.77886,0.7541,0.792516104,0.07095,0.425,0.575,0.1034,0.001166691,4,NA
1.50222573906e+12,1.50222579906e+12,0.78855,0.089751354,0.5957,0.8892,0.81585,0.7823,-1.147893492,0.010761827,0.85762,0.83356,0.79312,0.77574,0.793641234,0.06545,0.625,0.375,0.2935,0.008122997,4,NA
1.50222570906e+12,1.50222576906e+12,0.65999,0.137691786,0.5204,0.8892,0.5953,0.5339,0.713718887,-1.255751277,0.85762,0.61528,0.58348,0.53616,0.67420014,0.300075,0.316666667,0.683333333,0.3688,0.019118348,4,NA
1.50222567906e+12,1.50222573906e+12,0.550781667,0.021227035,0.5086,0.5949,0.54985,0.5339,0.340455888,-0.653756525,0.56846,0.5554,0.5399,0.5338,0.551190558,0.030075,0.475,0.525,0.0863,0.000454373,4,Cry 7-3
1.50222564906e+12,1.50222570906e+12,0.573285,0.029995465,0.5086,0.6275,0.5715,0.5156,-0.101046667,-0.791474603,0.60362,0.58118,0.56312,0.54994,0.574069176,0.04585,0.483333333,0.516666667,0.1189,0.000907289,4,NA
1.50222561906e+12,1.50222567906e+12,0.632111667,0.039054294,0.5719,0.7022,0.6281,0.5719,0.208944794,-1.198804225,0.67348,0.64232,0.6148,0.59268,0.63331698,0.0667,0.466666667,0.533333333,0.1303,0.001538055,4,cry-rest2
1.50222558906e+12,1.50222564906e+12,0.70779,0.049250644,0.6287,0.7989,0.70295,0.6287,0.184707725,-1.112178474,0.75938,0.71862,0.69042,0.6583,0.709501452,0.082025,0.466666667,0.533333333,0.1702,0.002446009,4,cry-rest2
1.50222555906e+12,1.50222561906e+12,0.801320833,0.060678051,0.7037,0.9141,0.8002,0.8071,0.131741803,-1.119010493,0.86252,0.81408,0.78102,0.73914,0.803614898,0.1069,0.5,0.5,0.2104,0.003712766,4,cry-rest2
1.50222552906e+12,1.50222558906e+12,0.921521667,0.078331344,0.8015,1.044,0.9149,0.8071,0.085246471,-1.3570876,1.01558,0.9441,0.88948,0.84074,0.924844842,0.141975,0.466666667,0.533333333,0.2425,0.006187361,4,cry-rest2
1.50222549906e+12,1.50222555906e+12,0.947275,0.155205273,0.6384,1.1283,1.01015,0.6409,-1.114486527,-0.226299083,1.06252,1.03078,0.97346,0.83482,0.959905517,0.123075,0.683333333,0.316666667,0.4899,0.024291103,4,cry-rest2
1.50222546906e+12,1.50222552906e+12,0.736921667,0.238561458,0.4383,1.1283,0.67535,0.4435,0.429638941,-1.249727814,1.06252,0.70438,0.65078,0.48976,0.774574149,0.557425,0.35,0.65,0.69,0.057389818,4,NA
1.50222543906e+12,1.50222549906e+12,0.531403333,0.094200632,0.4383,0.7783,0.4905,0.4899,1.383931964,0.286448884,0.67058,0.49272,0.4901,0.48904,0.539688115,0.01425,0.216666667,0.783333333,0.34,0.008948328,4,Cry 7-2
1.50222540906e+12,1.50222546906e+12,0.491953333,0.004304589,0.4881,0.5053,0.49015,0.4899,1.618689019,1.628814408,0.4956,0.4906,0.4899,0.489,0.491972166,0.003575,0.283333333,0.716666667,0.0172,1.87e-05,4,NA
1.50222537906e+12,1.50222543906e+12,0.494010833,0.004826296,0.4881,0.5033,0.49305,0.489,0.486389862,-1.0429011,0.49912,0.49488,0.49152,0.489,0.494034408,0.008225,0.45,0.55,0.0152,2.35e-05,4,cry-rest1
1.50222534906e+12,1.50222540906e+12,0.504728333,0.008183522,0.4916,0.5178,0.50335,0.5138,0.002192512,-1.36197881,0.5139,0.50752,0.50154,0.4962,0.504794672,0.016025,0.466666667,0.533333333,0.0262,6.75e-05,4,cry-rest1
1.50222531906e+12,1.50222537906e+12,0.521595,0.011568952,0.5034,0.5461,0.51795,0.5138,0.451311358,-0.863593096,0.53218,0.52358,0.51552,0.51246,0.521723284,0.016725,0.441666667,0.558333333,0.0427,0.000134965,4,cry-rest1
1.50222528906e+12,1.50222534906e+12,0.541465,0.011783114,0.5181,0.5592,0.54635,0.5534,-0.465131136,-1.202776268,0.5525,0.54888,0.54002,0.52946,0.541593194,0.02095,0.583333333,0.416666667,0.0411,0.000140009,4,cry-rest1
1.50222525906e+12,1.50222531906e+12,0.562658333,0.013006669,0.5466,0.5898,0.55945,0.5534,0.56236281,-1.133672253,0.577,0.56292,0.5539,0.55058,0.562808647,0.023625,0.4,0.6,0.0432,0.000170595,4,cry-rest1
1.50222522906e+12,1.50222528906e+12,0.588638333,0.017291241,0.5597,0.6215,0.59015,0.5838,-0.09294253,-1.120346687,0.606,0.59578,0.58324,0.57136,0.588892244,0.02905,0.516666667,0.483333333,0.0618,0.0003015,4,NA
1.50222519906e+12,1.50222525906e+12,0.610013333,0.010834451,0.5905,0.6351,0.6085,0.6215,0.274956014,-0.575107559,0.62134,0.61122,0.60646,0.60124,0.610109541,0.015275,0.441666667,0.558333333,0.0446,0.000118372,4,Cry 7-1
1.50222516906e+12,1.50222522906e+12,0.639016667,0.026463523,0.601,0.6958,0.6352,0.6215,0.428193619,-0.947857685,0.66488,0.6453,0.6258,0.61296,0.639564397,0.04475,0.458333333,0.541666667,0.0948,0.000706203,4,NA
1.50222513906e+12,1.50222519906e+12,0.701796667,0.045874839,0.6353,0.7882,0.6964,0.6453,0.258637071,-1.227993394,0.74866,0.71436,0.67906,0.65376,0.703294435,0.0806,0.475,0.525,0.1529,0.002122186,4,NA
1.50222510906e+12,1.50222516906e+12,0.7918225,0.05842648,0.697,0.9086,0.7889,0.697,0.215326451,-1.053517119,0.8473,0.80462,0.76926,0.73402,0.793975141,0.102075,0.483333333,0.516666667,0.2116,0.00344234,4,rest4
1.50222507906e+12,1.50222513906e+12,0.816115833,0.064906564,0.6886,0.9552,0.8085,0.7595,0.291254237,-0.90877201,0.87934,0.8326,0.7941,0.75696,0.818692809,0.10475,0.475,0.525,0.2666,0.004248264,4,rest4
1.50222504906e+12,1.50222510906e+12,0.780474167,0.056652841,0.6886,0.9552,0.76365,0.7595,1.879568326,2.784646146,0.78444,0.77378,0.75974,0.74636,0.782527616,0.031125,0.291666667,0.708333333,0.2666,0.003236515,4,rest4
1.50222501906e+12,1.50222507906e+12,0.800949167,0.034378188,0.7383,0.8615,0.80065,0.7412,-0.090825241,-1.192083007,0.83354,0.81796,0.78286,0.772,0.801686614,0.056525,0.5,0.5,0.1232,0.001191791,4,rest4
1.50222498906e+12,1.50222504906e+12,0.863685,0.039419924,0.8019,0.9632,0.8615,0.8313,0.623603113,-0.352075812,0.89268,0.8706,0.84432,0.82974,0.864584125,0.053425,0.466666667,0.533333333,0.1613,0.001566989,4,rest4
1.50222495906e+12,1.50222501906e+12,0.950058333,0.062118103,0.8615,1.0984,0.9644,0.9656,0.204676328,-0.898764406,1.00024,0.97842,0.92386,0.87932,0.952086916,0.11375,0.533333333,0.466666667,0.2369,0.003891084,4,rest4
1.50222492906e+12,1.50222498906e+12,0.836388333,0.197850773,0.5468,1.0984,0.9706,0.5854,-0.310029091,-1.720932793,1.00428,0.9834,0.71404,0.58792,0.859470984,0.40565,0.575,0.425,0.5516,0.039473877,4,NA
1.50222489906e+12,1.50222495906e+12,0.6076075,0.119111739,0.5306,1.0858,0.55835,0.5456,2.653635386,6.456040101,0.63136,0.57852,0.55446,0.54548,0.619172416,0.048025,0.225,0.775,0.5552,0.01430683,4,Ice Bucket 6
1.50222486906e+12,1.50222492906e+12,0.551185833,0.007900014,0.5306,0.5663,0.55245,0.5544,-0.627363959,-0.111112981,0.55768,0.5544,0.55052,0.54548,0.551242445,0.010825,0.566666667,0.433333333,0.0357,6.29e-05,4,Ice Bucket 6
1.50222483906e+12,1.50222489906e+12,0.566535833,0.012823655,0.5491,0.5977,0.5666,0.5539,0.504849037,-0.721419552,0.5784,0.56954,0.55994,0.5539,0.566680948,0.019125,0.5,0.5,0.0486,0.000165828,4,Ice Bucket 6
1.50222480906e+12,1.50222486906e+12,0.58983,0.015675621,0.5669,0.6256,0.5891,0.5874,0.304449575,-0.873096159,0.60574,0.59256,0.5852,0.57294,0.590038265,0.027775,0.475,0.525,0.0587,0.00024779,4,NA
1.50222477906e+12,1.50222483906e+12,0.60742,0.012650123,0.5867,0.636,0.6058,0.5874,0.415011695,-0.648345896,0.6199,0.60862,0.60256,0.59648,0.607551711,0.01735,0.433333333,0.566666667,0.0493,0.00016137,4,rest3
1.50222474906e+12,1.50222480906e+12,0.6399525,0.031559993,0.5961,0.7062,0.63605,0.5982,0.265705884,-1.150052217,0.6723,0.64814,0.62646,0.60588,0.640730236,0.057425,0.45,0.55,0.1101,0.001004403,4,rest3
1.50222471906e+12,1.50222477906e+12,0.70592,0.044437352,0.6361,0.7974,0.7066,0.6663,0.219878233,-1.096055711,0.7478,0.71884,0.68372,0.66338,0.707317273,0.070925,0.508333333,0.491666667,0.1613,0.001991272,4,rest3
1.50222468906e+12,1.50222474906e+12,0.769536667,0.043812837,0.6955,0.884,0.7624,0.7153,0.762772971,-0.00389796,0.79762,0.77374,0.75282,0.73204,0.770782879,0.0523,0.433333333,0.566666667,0.1885,0.001935695,4,rest3
1.50222465906e+12,1.50222471906e+12,0.858933333,0.08473365,0.6955,1.0601,0.84985,0.8566,0.420436508,-0.655144877,0.94472,0.86684,0.83432,0.781,0.863102695,0.131875,0.441666667,0.558333333,0.3646,0.007240126,4,rest3
1.50222462906e+12,1.50222468906e+12,0.972365833,0.116270057,0.8289,1.3309,0.94585,0.8566,1.272061388,1.183623834,1.04184,0.96874,0.92354,0.87628,0.979292622,0.133,0.383333333,0.616666667,0.502,0.013632329,4,rest3
1.50222459906e+12,1.50222465906e+12,1.153338333,0.181461233,0.8284,1.4146,1.2234,0.8284,-0.277446351,-1.453944322,1.32702,1.2642,1.08664,0.93916,1.167526227,0.34615,0.558333333,0.441666667,0.5862,0.033204886,4,NA
1.50222456906e+12,1.50222462906e+12,1.111070833,0.196651063,0.8284,1.4146,1.0468,0.8585,0.1153539,-1.662527421,1.32446,1.25218,0.98244,0.91194,1.128339505,0.387225,0.45,0.55,0.5862,0.038996613,4,Game 4
1.50222453906e+12,1.50222459906e+12,0.800345,0.150092969,0.6082,1.0591,0.8424,0.649,0.058846033,-1.558279114,0.95246,0.87268,0.66322,0.63862,0.814297254,0.280125,0.541666667,0.458333333,0.4509,0.02271721,4,Game 4
1.50222450906e+12,1.50222456906e+12,0.686969167,0.054806569,0.6082,0.8581,0.67285,0.649,0.725043886,0.175875837,0.73922,0.69504,0.66322,0.63862,0.68915194,0.0802,0.433333333,0.566666667,0.2499,0.003029002,4,Game 4
1.50222447906e+12,1.50222453906e+12,0.762221667,0.061607731,0.6654,0.8968,0.76415,0.7394,0.197226944,-0.871246275,0.81518,0.78176,0.73946,0.69932,0.764707383,0.0876,0.508333333,0.491666667,0.2314,0.003827408,4,Game 4
1.50222444906e+12,1.50222450906e+12,0.849428333,0.046542067,0.7657,0.9243,0.8523,0.8804,-0.212383704,-1.249266277,0.89106,0.87436,0.84278,0.79456,0.850702449,0.08525,0.533333333,0.466666667,0.1586,0.002184367,4,Game 4
1.50222441906e+12,1.50222447906e+12,0.931281667,0.05612344,0.8383,1.056,0.9265,0.8804,0.351849606,-0.758872494,0.98154,0.94286,0.91116,0.88102,0.932971266,0.08195,0.491666667,0.508333333,0.2177,0.00317631,4,Game 4
1.50222438906e+12,1.50222444906e+12,1.0563825,0.08879366,0.9287,1.2115,1.0583,0.9377,0.171297405,-1.285527543,1.14688,1.08722,1.01916,0.95532,1.060107683,0.160275,0.5,0.5,0.2828,0.007950569,4,Game 4
1.50222435906e+12,1.50222441906e+12,1.197585,0.076293285,1.0606,1.3415,1.20315,1.2771,-0.089156621,-1.055181942,1.27046,1.22294,1.18978,1.11302,1.200012707,0.13085,0.541666667,0.458333333,0.2809,0.005869578,4,Game 4
1.50222432906e+12,1.50222438906e+12,1.282321667,0.038735673,1.189,1.3522,1.2843,1.2771,-0.523057256,-0.421293661,1.31632,1.30044,1.2768,1.24912,1.282906586,0.0536,0.525,0.475,0.1632,0.001513061,4,NA
1.50222429906e+12,1.50222435906e+12,1.341098333,0.044211173,1.259,1.4367,1.33225,1.2806,0.116962426,-1.119088058,1.38398,1.3569,1.31864,1.30074,1.341826877,0.07275,0.475,0.525,0.1777,0.001971053,4,NA
1.50222426906e+12,1.50222432906e+12,1.410041667,0.061985069,1.3095,1.5925,1.39525,1.3704,1.112838304,0.728748019,1.45232,1.40524,1.3824,1.36118,1.411403433,0.066675,0.341666667,0.658333333,0.283,0.003874436,4,rest2
1.50222423906e+12,1.50222429906e+12,1.405055833,0.068615367,1.322,1.5925,1.3794,1.322,1.011951185,-0.010136887,1.46876,1.39666,1.3638,1.34876,1.406730238,0.08995,0.375,0.625,0.2705,0.004747632,4,rest2
1.50222420906e+12,1.50222426906e+12,1.438265833,0.095784307,1.322,1.6567,1.395,1.322,0.631668459,-1.016800909,1.54088,1.43954,1.372,1.35532,1.441451782,0.15855,0.4,0.6,0.3347,0.009251731,4,rest2
1.50222417906e+12,1.50222423906e+12,1.557600833,0.091995542,1.3625,1.7392,1.5619,1.5029,-0.195745777,-0.622201174,1.64536,1.58224,1.5328,1.48788,1.560315204,0.123725,0.516666667,0.483333333,0.3767,0.008534299,4,rest2
1.50222414906e+12,1.50222420906e+12,1.570875,0.073822335,1.4378,1.7392,1.56795,1.4718,0.320713171,-0.758027368,1.6437,1.58224,1.54192,1.502,1.572608662,0.1098,0.483333333,0.516666667,0.3014,0.005495533,4,rest2
1.50222411906e+12,1.50222417906e+12,1.467651667,0.113898158,1.2371,1.636,1.4922,1.4718,-0.481252648,-0.846556097,1.57556,1.52472,1.4512,1.36832,1.472064606,0.189,0.566666667,0.433333333,0.3989,0.013081805,4,rest2
1.50222408906e+12,1.50222414906e+12,1.2253,0.218641282,0.8628,1.6268,1.2534,0.8628,-0.078553644,-0.990670713,1.38796,1.28848,1.23046,0.96652,1.244654209,0.341825,0.6,0.4,0.764,0.048205725,4,NA
1.50222405906e+12,1.50222411906e+12,0.850194167,0.266116922,0.4772,1.2922,0.9169,0.5183,-0.107814207,-1.322997502,1.09294,0.9567,0.87716,0.5183,0.890869428,0.51465,0.641666667,0.358333333,0.815,0.071413327,4,NA
1.50222402906e+12,1.50222408906e+12,0.603425833,0.152745754,0.4772,0.9932,0.5492,0.577,1.791780411,1.622043288,0.58684,0.57754,0.5235,0.51082,0.622458032,0.0672,0.158333333,0.841666667,0.516,0.023527326,4,Social Conversation 5
1.50222399906e+12,1.50222405906e+12,0.576256667,0.032189439,0.4815,0.6087,0.5888,0.577,-1.795779237,2.058179702,0.59664,0.59124,0.58202,0.577,0.57715501,0.018275,0.816666667,0.183333333,0.1272,0.001044867,4,Social Conversation 5
1.50222396906e+12,1.50222402906e+12,0.6084025,0.015701791,0.588,0.6391,0.60205,0.6299,0.482720907,-1.332598585,0.6299,0.60802,0.59876,0.59426,0.608605084,0.032475,0.391666667,0.608333333,0.0511,0.000248618,4,Social Conversation 5
1.50222393906e+12,1.50222399906e+12,0.632403333,0.016388075,0.5985,0.669,0.6321,0.6299,0.009127526,0.064913376,0.6424,0.63464,0.63068,0.62084,0.632615638,0.01225,0.483333333,0.516666667,0.0705,0.000270826,4,Social Conversation 5
1.50222390906e+12,1.50222396906e+12,0.672554167,0.032239985,0.629,0.7289,0.66895,0.6424,0.186065779,-1.441837649,0.70884,0.68518,0.65528,0.63768,0.673326461,0.06235,0.466666667,0.533333333,0.0999,0.001048151,4,Social Conversation 5
1.50222387906e+12,1.50222393906e+12,0.7363625,0.0403123,0.6687,0.8135,0.7294,0.6962,0.19554657,-1.133111941,0.77202,0.74782,0.7167,0.69668,0.737465127,0.0656,0.458333333,0.541666667,0.1448,0.001638738,4,Social Conversation 5
1.50222384906e+12,1.50222390906e+12,0.805576667,0.054544379,0.7299,0.922,0.7861,0.7686,0.674382921,-0.761788628,0.86044,0.80434,0.77358,0.76224,0.807421114,0.07925,0.4,0.6,0.1921,0.00300009,4,Social Conversation 5
1.50222381906e+12,1.50222387906e+12,0.827615833,0.04481658,0.7438,0.922,0.82885,0.8289,0.246699875,-0.650767124,0.86044,0.83406,0.81592,0.78312,0.828828386,0.0604,0.533333333,0.466666667,0.1782,0.002025404,4,Social Conversation 5
1.50222378906e+12,1.50222384906e+12,0.8643225,0.056545391,0.766,0.9551,0.85735,0.8301,0.097914394,-1.261292298,0.92826,0.8762,0.8352,0.80492,0.866170171,0.091025,0.466666667,0.533333333,0.1891,0.00322425,4,NA
1.50222375906e+12,1.50222381906e+12,0.937275,0.039834441,0.8541,1.0406,0.93935,0.8712,0.174442844,0.053963581,0.96486,0.94348,0.93214,0.90744,0.938121105,0.04525,0.525,0.475,0.1865,0.001600117,4,rest1
1.50222372906e+12,1.50222378906e+12,1.030040833,0.074430763,0.9153,1.1483,1.04435,0.9434,-0.089368578,-1.553556884,1.10456,1.07566,0.98968,0.9434,1.032726516,0.13335,0.516666667,0.483333333,0.233,0.005586493,4,rest1
1.50222369906e+12,1.50222375906e+12,1.0877525,0.053143344,0.9538,1.1953,1.0922,1.0927,-0.545471307,0.12304803,1.12752,1.10312,1.0849,1.04986,1.089049914,0.053075,0.55,0.45,0.2415,0.002847948,4,rest1
1.50222366906e+12,1.50222372906e+12,1.118125833,0.072225287,0.9538,1.2576,1.12385,1.101,-0.439823057,-0.42839708,1.17998,1.14462,1.10704,1.05286,1.1204561,0.08695,0.533333333,0.466666667,0.3038,0.005260328,4,rest1
1.50222363906e+12,1.50222369906e+12,1.088514167,0.083046922,0.9651,1.2576,1.0934,0.99,0.17043874,-1.164195751,1.1739,1.1076,1.06118,0.9943,1.091677554,0.16405,0.516666667,0.483333333,0.2925,0.006954747,4,rest1
1.50222360906e+12,1.50222366906e+12,1.026701667,0.031705864,0.9651,1.1022,1.02985,0.99,-0.048924348,-0.80563811,1.05302,1.0409,1.0234,0.99374,1.027191109,0.056325,0.566666667,0.433333333,0.1371,0.001013709,4,rest1
1.50222357906e+12,1.50222363906e+12,1.012333333,0.074841093,0.8156,1.0928,1.0369,0.8203,-1.749823083,1.877427952,1.05586,1.04184,1.02932,0.99448,1.015096038,0.035075,0.758333333,0.241666667,0.2772,0.005648258,4,NA
1.50222354906e+12,1.50222360906e+12,0.841431667,0.169081163,0.6407,1.0928,0.8206,0.8203,0.221444894,-1.590164376,1.0418,0.83396,0.71968,0.66762,0.85825153,0.361275,0.391666667,0.608333333,0.4521,0.028828679,4,NA
1.50222351906e+12,1.50222357906e+12,0.648355833,0.070619603,0.5591,0.8384,0.65175,0.567,1.024510622,0.978059993,0.67696,0.66436,0.64414,0.5714,0.652190474,0.08915,0.525,0.475,0.2793,0.005029037,4,sing-a-song 1
1.50222348906e+12,1.50222354906e+12,0.584138333,0.036785881,0.5418,0.6813,0.57155,0.5666,1.483090772,1.233509871,0.59884,0.57504,0.56862,0.56396,0.585295475,0.0241,0.266666667,0.733333333,0.1395,0.001364572,4,sing-a-song 1
1.50222345906e+12,1.50222351906e+12,0.572611667,0.018395426,0.5418,0.6125,0.5718,0.5477,0.338452158,-0.515540715,0.58472,0.57564,0.56808,0.55524,0.572907071,0.0238,0.475,0.525,0.0707,0.000341235,4,sing-a-song 1
1.50222342906e+12,1.50222348906e+12,0.5988825,0.02456761,0.5513,0.6433,0.60805,0.6125,-0.459251064,-0.896858878,0.6176,0.6111,0.60082,0.57182,0.5993862,0.037425,0.616666667,0.383333333,0.092,0.000608639,4,sing-a-song 1
1.50222339906e+12,1.50222345906e+12,0.64279,0.027676035,0.6059,0.6978,0.64395,0.6079,0.302811659,-1.177188876,0.66864,0.6538,0.62536,0.61338,0.643385535,0.048525,0.508333333,0.491666667,0.0919,0.0007724,4,sing-a-song 1
1.50222336906e+12,1.50222342906e+12,0.7118825,0.052867857,0.6446,0.8141,0.69765,0.6536,0.534794626,-1.052447837,0.769,0.71718,0.68168,0.65888,0.713842913,0.08915,0.416666667,0.583333333,0.1695,0.002818498,4,sing-a-song 1
1.50222333906e+12,1.50222339906e+12,0.816538333,0.073959476,0.6975,0.9562,0.8142,0.8141,0.228628405,-0.944714789,0.89214,0.82044,0.79546,0.742,0.819881,0.11635,0.45,0.55,0.2587,0.00551597,4,sing-a-song 1
1.50222330906e+12,1.50222336906e+12,0.894658333,0.059048258,0.8143,1.0936,0.89055,0.843,0.709012553,0.326251649,0.94402,0.90902,0.86822,0.83924,0.896604835,0.08955,0.466666667,0.533333333,0.2793,0.003515997,4,sing-a-song 1
1.50222327906e+12,1.50222333906e+12,0.980075833,0.096420028,0.8279,1.224,0.97825,0.9503,0.315220184,-0.69431578,1.07046,0.99146,0.94844,0.88446,0.984807322,0.144775,0.491666667,0.508333333,0.3961,0.009374946,4,NA
1.50222324906e+12,1.50222330906e+12,1.15813,0.128232897,0.9081,1.4135,1.1988,1.2153,-0.144049361,-1.065867348,1.27702,1.21762,1.10596,1.02642,1.165207609,0.2286,0.541666667,0.458333333,0.5054,0.016581858,4,Rest- TSST
1.50222321906e+12,1.50222327906e+12,1.39841,0.158738558,1.1973,1.7962,1.3682,1.2153,0.628356034,-0.649824957,1.56272,1.42148,1.29812,1.25128,1.407390656,0.2661,0.45,0.55,0.5989,0.025409677,4,Rest- TSST
1.50222318906e+12,1.50222324906e+12,1.446001667,0.133854156,1.2409,1.7962,1.43125,1.4855,0.52490243,-0.446167304,1.5698,1.47412,1.38272,1.32474,1.452183788,0.2083,0.45,0.55,0.5553,0.018067497,4,Rest- TSST
1.50222315906e+12,1.50222321906e+12,1.376043333,0.086463111,1.2409,1.5732,1.3578,1.3265,0.50162437,-0.629571459,1.44924,1.39446,1.33554,1.3023,1.378757094,0.121875,0.45,0.55,0.3323,0.007538692,4,Rest- TSST
1.50222312906e+12,1.50222318906e+12,1.440054167,0.086343849,1.26,1.5999,1.43855,1.4362,-0.198507827,-0.742082097,1.51918,1.4664,1.42514,1.35824,1.442640379,0.1108,0.5,0.5,0.3399,0.00751791,4,Rest- TSST
1.50222309906e+12,1.50222315906e+12,1.540388333,0.077565994,1.3725,1.7346,1.5384,1.5608,0.266501857,-0.142471195,1.59642,1.55122,1.52082,1.47398,1.542340008,0.09905,0.491666667,0.508333333,0.3621,0.006067042,4,Rest- TSST
1.50222306906e+12,1.50222312906e+12,1.424154167,0.415278959,0.551,2.0414,1.55585,0.672,-1.0055994,-0.27852871,1.70784,1.59392,1.53466,0.99658,1.483466112,0.383525,0.725,0.275,1.4904,0.173905829,4,Rest- TSST
1.50222303906e+12,1.50222309906e+12,0.857114167,0.553082283,0.4282,2.0414,0.5537,0.4351,1.005326526,-0.676645342,1.57044,0.65562,0.4647,0.4362,1.020070932,0.84335,0.308333333,0.691666667,1.6132,0.3084706,4,Rest- TSST
1.50222300906e+12,1.50222306906e+12,0.451314167,0.025767869,0.4282,0.5556,0.44405,0.4351,3.055705777,9.224693853,0.45492,0.4489,0.4427,0.4362,0.452049179,0.016075,0.341666667,0.658333333,0.1274,0.000669563,4,Rest- TSST
1.50222297906e+12,1.50222303906e+12,0.459438333,0.014543218,0.4378,0.4895,0.45515,0.4431,0.449714291,-0.95780918,0.47398,0.45908,0.45316,0.44408,0.459668454,0.02445,0.391666667,0.608333333,0.0517,0.000213283,4,NA
1.50222294906e+12,1.50222300906e+12,0.489151667,0.020803505,0.451,0.5264,0.4892,0.4708,-0.113899824,-1.151803022,0.50768,0.50024,0.48082,0.4708,0.489593851,0.03285,0.5,0.5,0.0754,0.000436423,4,NA
1.50222291906e+12,1.50222297906e+12,0.527466667,0.022662878,0.4879,0.5691,0.52685,0.5034,0.124445502,-1.247778604,0.5502,0.53754,0.51642,0.50366,0.527953303,0.04085,0.483333333,0.516666667,0.0812,0.000517922,4,NA
1.50222288906e+12,1.50222294906e+12,0.5702625,0.0267335,0.5273,0.6299,0.56815,0.5273,0.299271362,-0.986487444,0.5942,0.5757,0.55684,0.5449,0.57088878,0.04455,0.458333333,0.541666667,0.1026,0.000720686,4,NA
1.50222285906e+12,1.50222291906e+12,0.6015175,0.022745471,0.5652,0.6462,0.59285,0.5764,0.397528373,-1.154496455,0.62848,0.60712,0.58986,0.5797,0.601947389,0.042025,0.425,0.575,0.081,0.000521704,4,NA
1.50222282906e+12,1.50222288906e+12,0.592766667,0.025775623,0.5627,0.6462,0.5862,0.5647,0.757566826,-0.827223527,0.62808,0.58984,0.58062,0.56952,0.59332681,0.040275,0.333333333,0.666666667,0.0835,0.000669966,4,NA
1.50222279906e+12,1.50222285906e+12,0.581343333,0.011248065,0.5627,0.6046,0.58255,0.5647,-0.071941353,-1.024651766,0.59162,0.58616,0.5791,0.56952,0.581452139,0.01985,0.558333333,0.441666667,0.0419,0.000127582,4,Arithmetic
1.50222276906e+12,1.50222282906e+12,0.5968275,0.017150209,0.5698,0.6532,0.5921,0.5777,0.943557328,0.750375713,0.60632,0.6011,0.5902,0.5822,0.59707386,0.0207,0.425,0.575,0.0834,0.000296601,4,Arithmetic
1.50222273906e+12,1.50222279906e+12,0.5876175,0.027315477,0.5375,0.6532,0.58925,0.549,-0.114859898,-0.600405635,0.60632,0.59972,0.58464,0.55086,0.588252039,0.031475,0.533333333,0.466666667,0.1157,0.000752405,4,Arithmetic
1.50222270906e+12,1.50222276906e+12,0.55426,0.024463757,0.5207,0.6019,0.5486,0.5215,0.436682773,-1.103764189,0.58324,0.55328,0.54478,0.53072,0.554799624,0.044675,0.375,0.625,0.0812,0.000603505,4,Arithmetic
1.50222267906e+12,1.50222273906e+12,0.533420833,0.028874504,0.4698,0.6039,0.5309,0.5215,0.090526791,-0.186614624,0.55622,0.53678,0.52768,0.5103,0.534201762,0.034575,0.458333333,0.541666667,0.1341,0.000840743,4,Arithmetic
