,Participant,activity,window_num,mean_ecg,median_ecg,variance_ecg,quartiled_ecg,range_ecg,max_ecg,min_ecg,80perc_ecg,20perc_ecg,HF_ecg,LF_ecg,LF/HF_ecg,RMSSD_ecg,SDSD_ecg,pNN20_ecg,pNN50_ecg,mean_GSR,sd_GSR,min_GSR,max_GSR,meidan_GSR,skew_GSR,Kurtosis_GSR,08per_GSR,20perc_GSR,mean_polar,sd_polar,min_polar,max_polar,meidan_polar,skew_polar,Kurtosis_polar,08per_polar,20perc_polar,combined
412,7,Prepare Speech,2,0.796304289,0.821428571,0.076008799,0.189189189,0.254901961,0.705882353,0.75862069,0.793281654,0.774266366,0.160180918,0.410590707,0.598526892,0.042645086,0.047223147,0.189173989,0.0,0.729751651,0.105527542,0.718376832,0.726524269,0.726856652,0.552623336,0.256132734,0.731016308,0.726779082,0.524271845,0.156707903,0.551724138,0.391304348,0.5,0.495977246,0.173564371,0.426315789,0.520833333,7Prepare Speech
413,7,Prepare Speech,3,0.907495494,0.892857143,0.027306258,0.108108108,0.137254902,0.735294118,0.879310345,0.896640827,0.909706546,0.255044109,0.318239411,0.359997889,0.119651646,0.078072231,0.366793244,0.0,0.755257947,0.126010455,0.740543439,0.790503902,0.753191261,0.707853467,0.651774211,0.749540393,0.753162128,0.468303826,0.094515876,0.517241379,0.326086957,0.451612903,0.526193137,0.155107252,0.368421053,0.486111111,7Prepare Speech
414,7,Prepare Speech,4,0.980123035,0.976190476,0.013743252,0.108108108,0.098039216,0.882352941,1.0,0.974160207,1.0,0.235529627,0.369877951,0.42590338,0.176394804,0.113217436,0.430245492,0.03654485,0.762570244,0.111330256,0.76303182,0.790503902,0.75830443,0.812062269,0.71354818,0.755524022,0.762197815,0.391205026,0.0,0.482758621,0.217391304,0.387096774,0.346986291,0.373720955,0.289473684,0.486111111,7Prepare Speech
415,7,Prepare Speech,5,0.880899538,0.857142857,0.057690308,0.121621622,0.254901961,0.882352941,0.862068966,0.894056848,0.887133183,0.286033197,0.230375331,0.262510344,0.210433264,0.242693483,0.338664928,0.072249589,0.785768705,0.153816459,0.764855202,0.821749769,0.790467337,0.520988957,0.339020745,0.790719783,0.766998023,0.44603084,0.13201118,0.482758621,0.304347826,0.403225806,0.50323167,0.072810499,0.373684211,0.486111111,7Prepare Speech
416,7,Prepare Speech,6,0.679346942,0.738095238,0.190210141,0.189189189,0.529411765,0.676470588,0.5,0.715762274,0.661399549,0.265476939,0.336878582,0.361078486,0.138099216,0.192083295,0.150021763,0.034161491,0.796178282,0.123376026,0.78040758,0.821749769,0.79413237,0.652739507,0.48197626,0.799108048,0.791621718,0.565391205,0.256451544,0.551724138,0.565217391,0.516129032,0.923105714,0.889458381,0.426315789,0.583333333,7Prepare Speech
417,7,Prepare Speech,7,0.697815405,0.678571429,0.275636675,0.27027027,0.725490196,0.970588235,0.5,0.793281654,0.616252822,0.710215085,0.386438207,0.109192536,0.67662359,0.818023132,0.538375973,0.523809524,0.796820039,0.113097583,0.78040758,0.80796191,0.796903493,0.546261851,0.35924535,0.798073495,0.791882362,0.615077099,0.324127803,0.586206897,0.565217391,0.532258065,0.682560966,0.27800119,0.531578947,0.590277778,7Prepare Speech
418,7,Prepare Speech,8,0.817881082,0.80952381,0.058293089,0.108108108,0.37254902,0.970588235,0.810344828,0.793281654,0.819413093,0.687839871,0.251050224,0.065496854,0.673343879,0.694709637,0.736479686,0.56122449,0.83053039,0.111217585,0.81158384,0.818145748,0.835913755,0.350904761,0.147959248,0.835107684,0.822073719,0.57167333,0.218541216,0.620689655,0.543478261,0.516129032,0.95978112,0.835690284,0.426315789,0.590277778,7Prepare Speech
419,7,Prepare Speech,9,0.835933178,0.845238095,0.016525952,0.081081081,0.235294118,0.735294118,0.793103448,0.793281654,0.841986456,0.292358187,0.353674603,0.342010663,0.172656065,0.183424534,0.198023347,0.072249589,0.864786709,0.123821362,0.846800143,0.905270467,0.865555834,0.768102891,0.982265953,0.860608009,0.862524345,0.496858938,0.030345676,0.586206897,0.304347826,0.483870968,0.380996091,0.126926737,0.368421053,0.555555556,7Prepare Speech
420,7,rest1,1,0.858766522,0.880952381,0.152554017,0.243243243,0.450980392,1.0,0.75862069,0.896640827,0.774266366,0.184148732,0.464838668,0.596212463,0.071270242,0.056451874,0.251878781,0.0,0.301714182,0.289449888,0.240972471,0.372239122,0.335574069,0.344663884,0.023257607,0.352922262,0.243999739,0.2435751,0.106261542,0.275862069,0.173913043,0.258064516,0.513869646,0.148197445,0.210526316,0.277777778,7rest1
421,7,rest1,2,0.781529435,0.80952381,0.07523078,0.189189189,0.254901961,0.705882353,0.75862069,0.793281654,0.744920993,0.115946354,0.428458104,0.733849925,0.043534461,0.056444209,0.140711902,0.0,0.255676641,0.284505585,0.213728995,0.321121545,0.228018736,0.495097295,0.046892756,0.329700749,0.209710467,0.206548639,0.14726229,0.206896552,0.173913043,0.193548387,0.502087244,0.152012532,0.210526316,0.243055556,7rest1
422,7,rest1,3,0.889437454,0.880952381,0.02142084,0.128378378,0.117647059,0.705882353,0.879310345,0.870801034,0.909706546,0.236048909,0.237957903,0.321467156,0.122374555,0.107414211,0.400330852,0.0,0.19511262,0.024146298,0.206578477,0.18588811,0.196821254,0.286707362,0.14550535,0.192314951,0.196757868,0.148486579,0.042156919,0.206896552,0.086956522,0.161290323,0.315720194,0.19147644,0.105263158,0.208333333,7rest1
423,7,rest1,4,0.9744515,0.976190476,0.000828445,0.108108108,0.0,0.735294118,1.0,0.948320413,1.0,0.286350195,0.182851945,0.228868219,0.144649793,0.069015111,0.330831726,0.0,0.17821133,0.063122604,0.179835538,0.178217167,0.178782136,0.322441156,0.067815604,0.186960442,0.169860772,0.165048544,0.010120177,0.275862069,0.086956522,0.161290323,0.585413457,0.290277174,0.105263158,0.243055556,7rest1
424,7,rest1,5,0.971737067,0.94047619,0.036977506,0.175675676,0.117647059,0.882352941,0.982758621,1.0,0.93227991,0.247808264,0.294714348,0.351116166,0.186235633,0.130614041,0.547668999,0.039783002,0.151874961,0.048150212,0.158848767,0.154080148,0.152054207,0.372450343,0.104641599,0.156189491,0.146880588,0.181039406,0.017342432,0.275862069,0.086956522,0.193548387,0.452910773,0.170319336,0.131578947,0.243055556,7rest1
425,7,rest2,1,0.864935871,0.880952381,0.150496735,0.222972973,0.450980392,1.0,0.75862069,0.904392765,0.79006772,0.175193712,0.447003076,0.599278531,0.073642541,0.061678864,0.263070078,0.0,0.392721587,0.477094701,0.308759385,0.546224044,0.337218865,0.438008013,0.059005334,0.498207008,0.302492778,0.292975443,0.15914007,0.24137931,0.260869565,0.306451613,0.377301897,0.355082504,0.236842105,0.277777778,7rest2
426,7,rest2,2,0.778758366,0.821428571,0.084957987,0.189189189,0.254901961,0.705882353,0.75862069,0.793281654,0.729119639,0.11486392,0.420107049,0.727942342,0.040271984,0.049690038,0.097886541,0.0,0.407029556,0.415004414,0.308759385,0.522450734,0.40773054,0.347249944,0.081870152,0.486826929,0.304469334,0.183675262,0.281141174,0.034482759,0.152173913,0.193548387,0.286011533,0.056643198,0.210526316,0.104166667,7rest2
427,7,rest2,3,0.865793766,0.857142857,0.021218067,0.108108108,0.117647059,0.705882353,0.879310345,0.870801034,0.887133183,0.205734817,0.39359457,0.492604542,0.113789238,0.106632871,0.432552686,0.0,0.383802626,0.15188095,0.346943153,0.412577701,0.385096721,0.330303182,0.166397049,0.401189736,0.362629327,0.0,0.095880378,0.0,0.02173913,0.032258065,0.25264691,0.257145067,0.0,0.034722222,7rest2
428,7,rest2,4,0.971901231,0.976190476,0.002423186,0.108108108,0.0,0.735294118,1.0,0.948320413,1.0,0.289507388,0.222611,0.253833159,0.157532873,0.083428392,0.33758307,0.0,0.320706075,0.204430866,0.277869146,0.366849623,0.318822183,0.376364866,0.108401861,0.355131171,0.283357105,0.091947459,0.235479569,0.0,0.130434783,0.096774194,0.360494128,0.153200144,0.136842105,0.104166667,7rest2
429,7,rest2,5,1.0,1.0,0.019588721,0.108108108,0.098039216,0.882352941,1.0,1.0,1.0,0.276547965,0.19102733,0.243483626,0.219184373,0.162921897,0.588574199,0.080586081,0.254627014,0.133254607,0.231748302,0.283262796,0.250777702,0.39704497,0.129979792,0.278252724,0.234515164,0.181039406,0.077123685,0.206896552,0.130434783,0.193548387,0.396305352,0.223784921,0.157894737,0.236111111,7rest2
430,7,rest3,1,0.875082648,0.904761905,0.137098326,0.182432432,0.450980392,1.0,0.75862069,0.914728682,0.819413093,0.204908646,0.468656286,0.557781369,0.077686041,0.065123324,0.274835287,0.0,0.119216716,0.299193438,0.064676439,0.222126703,0.124146315,0.46792231,0.13861932,0.192944071,0.058239634,0.278942645,0.529166637,0.206896552,0.652173913,0.193548387,1.0,1.0,0.210526316,0.208333333,7rest3
431,7,rest3,2,0.77062853,0.80952381,0.090706012,0.209459459,0.254901961,0.705882353,0.75862069,0.793281654,0.729119639,0.094141762,0.559118684,0.961423985,0.04329277,0.046604931,0.117965831,0.0,0.06421755,0.176186054,0.050947444,0.113741569,0.04383738,0.539458979,0.073539605,0.113248565,0.038358227,0.177888497,0.166520321,0.206896552,0.173913043,0.161290323,0.571400573,0.141811577,0.178947368,0.173611111,7rest3
432,7,rest3,3,0.872096752,0.857142857,0.023757005,0.121621622,0.117647059,0.705882353,0.879310345,0.870801034,0.887133183,0.220415018,0.236446935,0.3397421,0.115659912,0.103127402,0.424175009,0.0,0.023558189,0.018898237,0.039649625,0.023178151,0.023295312,0.353335722,0.090190084,0.024367909,0.022980184,0.098229583,0.280881633,0.068965517,0.173913043,0.112903226,0.508247142,0.14539778,0.136842105,0.034722222,7rest3
433,7,rest3,4,0.972788604,0.976190476,0.003123503,0.108108108,0.0,0.735294118,1.0,0.948320413,1.0,0.241749674,0.153959608,0.249580326,0.163105489,0.090209481,0.340591525,0.0,0.011373103,0.016340124,0.027636754,0.010448353,0.011996281,0.306622053,0.090661528,0.011429011,0.010990523,0.000571102,0.106923749,0.068965517,0.0,0.0,0.44664516,0.040016914,0.026315789,0.0,7rest3
434,7,rest3,5,0.992669886,0.976190476,0.019677491,0.108108108,0.098039216,0.882352941,1.0,1.0,1.0,0.286227595,0.268752802,0.289258727,0.219784744,0.164403536,0.588574199,0.080586081,0.0,0.014587028,0.017554523,0.0,0.0,0.340881488,0.094837468,0.0,0.0,0.075385494,0.14843595,0.068965517,0.130434783,0.096774194,0.44975691,0.388535776,0.052631579,0.069444444,7rest3
435,7,rest4,1,0.858766522,0.880952381,0.152554017,0.243243243,0.450980392,1.0,0.75862069,0.896640827,0.774266366,0.184148732,0.464838668,0.596212463,0.071270242,0.056451874,0.251878781,0.0,0.296907665,0.121476044,0.253557383,0.299927258,0.31115243,0.0,0.261483823,0.306157685,0.277782202,0.416583081,0.46541977,0.310344828,0.52173913,0.322580645,0.60863486,0.176265284,0.457894737,0.3125,7rest4
436,7,rest4,2,0.781925397,0.80952381,0.073751497,0.189189189,0.254901961,0.705882353,0.75862069,0.793281654,0.749435666,0.118401351,0.421047748,0.718277475,0.048078529,0.058446274,0.166769662,0.0,0.255675653,0.213954989,0.205398641,0.297711943,0.253370043,0.330281155,0.057262606,0.299908428,0.215003005,0.32503417,0.2981591,0.310344828,0.391304348,0.290322581,0.745944308,0.400641579,0.3,0.298611111,7rest4
437,7,rest4,3,0.887636658,0.880952381,0.020313546,0.135135135,0.117647059,0.705882353,0.879310345,0.870801034,0.90744921,0.23288351,0.179246226,0.278802073,0.126079738,0.111023465,0.416017798,0.0,0.178632446,0.100273453,0.168215946,0.197196138,0.177477026,0.370463401,0.092395067,0.194453959,0.162323793,0.148486579,0.149024561,0.206896552,0.152173913,0.14516129,0.635310897,0.266984703,0.131578947,0.173611111,7rest4
438,7,rest4,4,0.97286906,0.976190476,0.001150777,0.108108108,0.0,0.735294118,1.0,0.948320413,1.0,0.268456866,0.181232464,0.243959311,0.149521986,0.073907888,0.351618758,0.0,0.139844383,0.077780975,0.138148016,0.152757572,0.140361855,0.358175482,0.081774033,0.151212454,0.126666136,0.083380925,0.033311665,0.172413793,0.043478261,0.096774194,0.522028884,0.28000151,0.052631579,0.138888889,7rest4
439,7,rest4,5,0.977894195,0.964285714,0.035589083,0.135135135,0.117647059,0.882352941,0.982758621,1.0,0.93227991,0.211134048,0.341297291,0.439653537,0.217323953,0.165478019,0.5595243,0.077601411,0.11015836,0.05234027,0.115087594,0.118502844,0.110397969,0.392165065,0.128066203,0.115541358,0.10520638,0.213563194,0.260781863,0.172413793,0.217391304,0.193548387,0.430376176,0.055248071,0.236842105,0.173611111,7rest4
440,7,rest5,1,0.88112451,0.904761905,0.126809417,0.162162162,0.431372549,1.0,0.775862069,0.919896641,0.819413093,0.185493357,0.418418598,0.551871872,0.077605005,0.067532625,0.280947084,0.0,0.474526478,0.408590498,0.369217018,0.571716704,0.4981943,0.331313345,0.048065314,0.54005746,0.385971517,0.25450832,0.21042399,0.172413793,0.239130435,0.290322581,0.314966146,0.110213653,0.236842105,0.222222222,7rest5
441,7,rest5,2,0.767213025,0.797619048,0.092966149,0.216216216,0.254901961,0.705882353,0.75862069,0.793281654,0.729119639,0.141744631,0.561792541,0.796303055,0.036307685,0.042208024,0.106345871,0.0,0.419341372,0.554209401,0.304469074,0.571716704,0.365198269,0.508552725,0.067224349,0.567039711,0.327630522,0.225848965,0.172875884,0.206896552,0.217391304,0.225806452,0.402077661,0.10739885,0.210526316,0.208333333,7rest5
442,7,rest5,3,0.886663802,0.880952381,0.024497436,0.135135135,0.117647059,0.705882353,0.879310345,0.870801034,0.902934537,0.221909281,0.371612256,0.447766465,0.122429056,0.103903004,0.408820258,0.0,0.298107557,0.074116469,0.294887379,0.304655469,0.298280116,0.422275575,0.17757875,0.302690536,0.289916666,0.331239292,0.250790169,0.24137931,0.260869565,0.35483871,0.282554728,0.081223025,0.315789474,0.277777778,7rest5
443,7,rest5,4,0.975628844,0.976190476,0.006143364,0.108108108,0.098039216,0.882352941,1.0,0.948320413,1.0,0.330700143,0.289550135,0.261816475,0.184477373,0.116521126,0.401096069,0.038327526,0.262761081,0.114825476,0.243439399,0.274269277,0.266885973,0.298887047,0.089546666,0.279650769,0.24401422,0.332709178,0.264120917,0.24137931,0.260869565,0.387096774,0.278374192,0.034976848,0.315789474,0.243055556,7rest5
444,7,rest5,5,0.960314797,0.928571429,0.036411466,0.216216216,0.117647059,0.882352941,0.982758621,0.974160207,0.93227991,0.167597503,0.191382125,0.376009613,0.168626358,0.139967757,0.47163515,0.040816327,0.217721518,0.100637127,0.207543797,0.235352467,0.215790038,0.36450487,0.109228949,0.231956493,0.201695639,0.185037122,0.153983719,0.24137931,0.217391304,0.161290323,0.798952405,0.547138105,0.157894737,0.208333333,7rest5
445,7,rest6,1,0.859238913,0.880952381,0.143681038,0.243243243,0.450980392,1.0,0.75862069,0.894056848,0.776523702,0.192899752,0.574411676,0.674106844,0.083021237,0.074539409,0.254279979,0.0,0.022716035,0.022533412,0.034715767,0.02602169,0.024886473,0.297107982,0.130882703,0.022466569,0.021662479,0.369069393,0.223055238,0.310344828,0.369565217,0.35483871,0.527902431,0.317813374,0.315789474,0.381944444,7rest6
446,7,rest6,2,0.782114557,0.80952381,0.070553081,0.162162162,0.254901961,0.705882353,0.75862069,0.793281654,0.758465011,0.117166886,0.413652614,0.713865169,0.037315212,0.040728352,0.158033692,0.0,0.023630431,0.003855053,0.043081873,0.017821717,0.024797082,0.21565062,0.134333541,0.020628141,0.026144122,0.302341519,0.147998858,0.344827586,0.260869565,0.322580645,0.518392557,0.212104116,0.242105263,0.3125,7rest6
447,7,rest6,3,0.896267118,0.880952381,0.019565252,0.108108108,0.117647059,0.705882353,0.879310345,0.870801034,0.909706546,0.293538089,0.227582809,0.253584825,0.126986831,0.106037131,0.371252611,0.0,0.024487906,0.009575676,0.041616017,0.021028964,0.025172525,0.288072099,0.201308072,0.021292212,0.02658577,0.303255283,0.157146318,0.344827586,0.239130435,0.290322581,0.51773521,0.081836632,0.289473684,0.3125,7rest6
448,7,rest6,4,0.989425233,1.0,0.001309491,0.081081081,0.098039216,0.882352941,1.0,0.974160207,1.0,0.309681878,0.222464676,0.235902074,0.182878537,0.106141245,0.416017798,0.037414966,0.022827463,0.01140387,0.041616017,0.021028964,0.022455036,0.47917953,0.174689375,0.020830858,0.024326849,0.343232439,0.088785252,0.413793103,0.239130435,0.322580645,0.560253558,0.105682608,0.289473684,0.381944444,7rest6
449,7,rest6,5,0.901995663,0.880952381,0.074949643,0.162162162,0.254901961,0.882352941,0.862068966,0.96124031,0.887133183,0.364510814,0.444342568,0.327510494,0.138343536,0.129427318,0.386884899,0.037414966,0.019527632,0.0,0.040722202,0.011704801,0.02061358,0.174388415,0.130648703,0.015853821,0.023001904,0.365505425,0.124130867,0.413793103,0.282608696,0.370967742,0.620025664,0.258444195,0.263157895,0.381944444,7rest6
450,7,sing-a-song 1,1,0.865108833,0.904761905,0.136783113,0.222972973,0.450980392,1.0,0.75862069,0.894056848,0.796839729,0.218557448,0.641140025,0.674103926,0.073158782,0.069405364,0.229820574,0.0,0.251301891,0.854630876,0.115087594,0.584413437,0.132227268,0.589709167,0.169884474,0.450820302,0.109246375,0.412190613,0.59879148,0.172413793,0.565217391,0.35483871,0.537895976,0.152451917,0.526315789,0.243055556,7sing-a-song 1
451,7,sing-a-song 1,2,0.785208931,0.80952381,0.071728092,0.162162162,0.254901961,0.705882353,0.75862069,0.793281654,0.753950339,0.273940565,0.493784748,0.464100067,0.068274112,0.074925203,0.254279979,0.0,0.398428505,1.0,0.115087594,0.584413437,0.532037759,0.132566583,0.040437915,0.558546593,0.107342219,0.471159338,0.458316155,0.310344828,0.565217391,0.35483871,0.640829678,0.20866685,0.526315789,0.416666667,7sing-a-song 1
452,7,sing-a-song 1,3,0.913671188,0.904761905,0.025312449,0.108108108,0.137254902,0.735294118,0.879310345,0.896640827,0.916478555,0.28268222,0.353668184,0.352890796,0.120137068,0.082463407,0.364420976,0.0,0.534419279,0.119828053,0.506363961,0.533560376,0.538295134,0.151485207,0.20107834,0.543175098,0.528855552,0.335237007,0.072080507,0.413793103,0.239130435,0.322580645,0.568676507,0.188428385,0.268421053,0.381944444,7sing-a-song 1
453,7,sing-a-song 1,4,0.982896402,0.976190476,0.011537763,0.108108108,0.098039216,0.882352941,1.0,0.974160207,1.0,0.270778341,0.325311925,0.346341046,0.189101701,0.122168434,0.437610417,0.03697479,0.529163334,0.203190636,0.488773686,0.577866684,0.532931669,0.43799929,0.163552106,0.559867745,0.493125493,0.362649914,0.093972725,0.413793103,0.239130435,0.387096774,0.396311703,0.130204255,0.289473684,0.381944444,7sing-a-song 1
454,7,sing-a-song 1,5,0.882500527,0.857142857,0.058234196,0.108108108,0.254901961,0.882352941,0.862068966,0.896640827,0.887133183,0.312736686,0.281911747,0.272813634,0.224168568,0.248727235,0.401790103,0.073089701,0.546424649,0.185034417,0.488773686,0.577866684,0.548575106,0.208322284,0.239080721,0.569248621,0.540714891,0.420331239,0.124364077,0.413793103,0.347826087,0.419354839,0.61699855,0.506284931,0.342105263,0.451388889,7sing-a-song 1
455,7,sing-a-song 1,6,0.730671598,0.761904762,0.110609338,0.108108108,0.529411765,0.676470588,0.5,0.715762274,0.729119639,0.399886003,0.525993548,0.342722712,0.14058606,0.199670893,0.120918668,0.03697479,0.538767156,0.07901786,0.525706114,0.536040206,0.539743269,0.412408519,0.291151234,0.540246196,0.540519407,0.412771395,0.118167915,0.448275862,0.347826087,0.387096774,0.760226675,0.624004517,0.315789474,0.451388889,7sing-a-song 1
456,7,sing-a-song 1,7,0.611556127,0.619047619,0.341231157,0.324324324,0.725490196,0.970588235,0.5,0.741602067,0.503386005,0.735847697,0.661445152,0.19957311,0.689685558,0.846904466,0.599555061,0.510714286,0.557626637,0.155273198,0.525706114,0.571716704,0.551453499,0.429952252,0.127094756,0.575924282,0.541438904,0.350085665,0.045515714,0.448275862,0.239130435,0.35483871,0.612112,0.335665878,0.263157895,0.416666667,7sing-a-song 1
457,7,Social Conversation 5,1,0.860110213,0.880952381,0.139623384,0.243243243,0.450980392,1.0,0.75862069,0.88372093,0.785553047,0.214017541,0.508734012,0.574050221,0.079138472,0.073355815,0.244166427,0.0,0.010982752,0.093627407,0.0,0.055812723,0.005756785,0.673616183,0.420493152,0.013581999,0.001006379,0.282398053,0.503264386,0.068965517,0.369565217,0.225806452,0.429591421,0.03281419,0.394736842,0.173611111,7Social Conversation 5
458,7,Social Conversation 5,2,0.794749957,0.80952381,0.076474153,0.168918919,0.254901961,0.705882353,0.75862069,0.793281654,0.774266366,0.161427837,0.403539189,0.588953502,0.043459962,0.049538306,0.193548387,0.0,0.042381687,0.175700949,0.017554523,0.098399683,0.050273537,0.338903215,0.048502606,0.068657948,0.001976556,0.375975633,0.393012924,0.206896552,0.326086957,0.419354839,0.229116917,0.071531323,0.394736842,0.208333333,7Social Conversation 5
459,7,Social Conversation 5,3,0.911583899,0.904761905,0.028951989,0.108108108,0.137254902,0.735294118,0.879310345,0.896640827,0.909706546,0.284199908,0.355224849,0.352250857,0.130842261,0.089345949,0.381647523,0.0,0.117245865,0.134826757,0.098998927,0.146343076,0.116637466,0.292787931,0.050628076,0.140223827,0.085339454,0.524842947,0.216461192,0.482758621,0.456521739,0.483870968,0.6525964,0.335863966,0.447368421,0.520833333,7Social Conversation 5
460,7,Social Conversation 5,4,0.979291025,0.976190476,0.01298373,0.108108108,0.098039216,0.882352941,1.0,0.974160207,1.0,0.235707243,0.359362053,0.417373729,0.181349945,0.119957453,0.458700882,0.03654485,0.174156752,0.143138001,0.143761173,0.209396905,0.168359138,0.447785265,0.127715483,0.197271018,0.1539904,0.463163906,0.296885244,0.379310345,0.456521739,0.435483871,0.610995354,0.299258477,0.4,0.416666667,7Social Conversation 5
461,7,Social Conversation 5,5,0.872483247,0.833333333,0.051799022,0.081081081,0.254901961,0.882352941,0.862068966,0.870801034,0.887133183,0.325684135,0.205565281,0.211828865,0.199077023,0.232185471,0.28828124,0.069073783,0.23279036,0.195992512,0.195352163,0.300357096,0.229752923,0.560055858,0.326287732,0.245643345,0.20660445,0.525985151,0.501992217,0.379310345,0.543478261,0.419354839,0.642681445,0.179087503,0.594736842,0.444444444,7Social Conversation 5
462,7,Social Conversation 5,6,0.691833025,0.738095238,0.203787183,0.216216216,0.529411765,0.676470588,0.5,0.741602067,0.661399549,0.319296901,0.387890169,0.336347535,0.162974015,0.215645997,0.220765389,0.03343465,0.289324023,0.164978793,0.252878084,0.300357096,0.311974827,0.128772111,0.067707227,0.306975541,0.249733925,0.687607082,0.407614945,0.551724138,0.543478261,0.677419355,0.377029061,0.038967376,0.663157895,0.555555556,7Social Conversation 5
463,7,Social Conversation 5,7,0.67477536,0.642857143,0.270593767,0.236486486,0.725490196,0.970588235,0.5,0.741602067,0.616252822,0.693260144,0.353087246,0.10228871,0.70504255,0.840740904,0.552771053,0.554621849,0.315362052,0.014541208,0.335252056,0.298174845,0.316712554,0.553953292,0.316252489,0.306828747,0.321157842,0.599086236,0.337070342,0.482758621,0.52173913,0.596774194,0.467432178,0.133769912,0.526315789,0.555555556,7Social Conversation 5
464,7,Speech,1,0.856703308,0.880952381,0.126158792,0.216216216,0.450980392,1.0,0.75862069,0.870801034,0.796839729,0.21902567,0.758997088,0.769665376,0.060249315,0.050098614,0.197521055,0.0,0.851909072,0.13445136,0.833607437,0.905270467,0.850073301,0.668578789,0.631414396,0.854372733,0.845886518,0.913585994,1.0,0.586206897,1.0,0.580645161,0.46340346,0.0,1.0,0.590277778,7Speech
465,7,Speech,2,0.796860518,0.80952381,0.049834773,0.135135135,0.176470588,0.588235294,0.75862069,0.793281654,0.794582393,0.272459486,0.632213194,0.566288306,0.082608475,0.091285214,0.31212878,0.0,0.855794099,0.120922686,0.835645334,0.905270467,0.85708156,0.76850593,1.0,0.853603808,0.853372816,0.92727965,0.763712736,0.586206897,0.804347826,1.0,0.266501208,0.03146263,0.921052632,0.555555556,7Speech
466,7,Speech,3,0.980808377,0.988095238,0.000549239,0.108108108,0.098039216,0.882352941,1.0,0.948320413,1.0,0.384462398,0.248875545,0.196209366,0.169899238,0.112318905,0.350680908,0.030513176,0.880222397,0.105193361,0.865677512,0.850383547,0.892176494,0.282606413,0.049613741,0.884213985,0.87310942,1.0,0.190029323,1.0,0.695652174,0.967741935,0.502318369,0.136679631,0.821052632,1.0,7Speech
467,7,Speech,4,0.913556849,0.880952381,0.064126624,0.155405405,0.254901961,0.882352941,0.862068966,0.971576227,0.909706546,0.26831075,0.221044579,0.273147258,0.162643204,0.140779387,0.428013697,0.030812325,0.919704709,0.075720719,0.918305327,0.877198783,0.921496764,0.335111029,0.084959429,0.916669579,0.924666411,0.955454026,0.107772966,1.0,0.652173913,0.903225806,0.543043402,0.255089327,0.742105263,0.972222222,7Speech
468,7,Speech,5,0.716065896,0.761904762,0.172970615,0.162162162,0.529411765,0.676470588,0.5,0.718346253,0.706546275,0.344469085,0.536381576,0.404309081,0.197764746,0.268551889,0.167667045,0.062234795,0.940797292,0.037147696,0.941329996,0.886688269,0.946508385,0.20118084,0.375515998,0.925686964,0.955140133,0.932038835,0.114690464,0.965517241,0.652173913,0.903225806,0.482131648,0.274306336,0.736842105,0.972222222,7Speech
469,7,Speech,6,0.682389512,0.642857143,0.269202405,0.317567568,0.725490196,0.970588235,0.5,0.76744186,0.616252822,0.73690656,0.594578085,0.175216265,0.653943677,0.789306351,0.535853124,0.486008837,0.949988894,0.047054306,0.955917054,0.912379315,0.952926664,0.565795674,0.47300809,0.936983161,0.961598332,0.873215306,0.139688679,0.862068966,0.565217391,0.85483871,0.279651177,0.159447487,0.710526316,0.902777778,7Speech
470,7,Speech,7,0.817729548,0.80952381,0.055306331,0.114864865,0.37254902,0.970588235,0.810344828,0.793281654,0.819413093,0.708732569,0.287580823,0.073195997,0.689106235,0.700086553,0.767472132,0.601823708,0.950317186,0.050606329,0.955273507,0.912379315,0.956019595,0.458438408,0.370414096,0.936983161,0.959086006,0.822387207,0.173456417,0.827586207,0.565217391,0.774193548,0.500021547,0.097866151,0.684210526,0.833333333,7Speech
471,7,Speech,8,0.656661808,0.833333333,0.631751617,0.175675676,0.960784314,0.617647059,0.086206897,0.76744186,0.51241535,0.665958133,1.0,0.362163921,0.231900934,0.334346623,0.139101926,0.033082707,0.94416029,0.090457369,0.943332142,0.941608253,0.945507205,0.691096748,0.62310352,0.93348106,0.94629993,0.749286122,0.191163554,0.724137931,0.52173913,0.725806452,0.406695507,0.110218736,0.631578947,0.729166667,7Speech
472,7,Speech,9,0.0,0.0,0.199553051,0.236486486,0.647058824,0.0,0.0,0.0,0.0,0.644899335,0.708091311,0.259963289,0.787482137,0.887041718,0.805339266,0.5,0.930274725,0.099833114,0.937468716,0.941608253,0.927432331,0.965063192,0.989516563,0.918228398,0.936779154,0.67961165,0.172675562,0.724137931,0.52173913,0.64516129,0.824836164,0.50391464,0.505263158,0.729166667,7Speech
473,7,Stroop 2,1,0.861372207,0.880952381,0.152562226,0.243243243,0.450980392,1.0,0.75862069,0.899224806,0.769751693,0.183387545,0.444705056,0.579727536,0.072443248,0.059040889,0.257405348,0.0,0.189831783,0.213852004,0.158848767,0.236509721,0.167054028,0.447995081,0.032505075,0.24042165,0.153831117,0.21127423,0.035646839,0.275862069,0.108695652,0.225806452,0.295461927,0.138884915,0.157894737,0.277777778,7Stroop 2
