Start,End,mean,standard deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,pNN50,pNN20,RMSSD,nn50,nn20,SDSD,zcross,Lf,MF,HF,Lf/HF,Count,Participant,Activity
1.51E+12,1.51E+12,484.5882353,144.438694,312,849,448.5,357,0.755356177,-0.459387602,602.8,493.6,402.6,350.2,505.6563004,219.25,0.411764706,0.588235294,537,21173.91747,0.441176471,0.485294118,383.3993442,30,33,224.3772043,20,52.98529412,37.67647059,45.23529412,1.171326398,0.5492,19,NA
1.51E+12,1.51E+12,408.84375,84.87347546,312,617,378,340,1.110993926,0.261994057,458.6,403.6,357,340,417.5604372,104.5,0.375,0.625,305,7435.878024,0.34375,0.40625,371.4472596,11,13,187.2442968,11,35.375,52.8125,31.84375,1.110893032,0.21805,19,Cry-Rest
1.51E+12,1.51E+12,901,0,901,901,901,901,0,-3,901,901,901,901,901,0,0,0,0,,1,1,901,1,1,0,0,0,0,0,0,0.015016667,19,Cry-Rest
1.51E+12,1.51E+12,430.1046512,105.8669667,308,997,404.5,336,2.718687816,10.88019159,473,432,392,352,442.9422373,91,0.406976744,0.593023256,689,11339.67127,0.348837209,0.395348837,274.9738949,30,34,199.6562991,42,42.29069767,35.6744186,39.10465116,1.081474874,0.616483333,19,Cry-Rest
1.51E+12,1.51E+12,446.2535211,127.2300476,308,821,404,328,1.440703238,1.355980016,516,428,393,349,464.0363026,112.5,0.338028169,0.661971831,513,16418.73481,0.38028169,0.422535211,385.0171582,27,30,247.9180009,22,44.67605634,37.02816901,54.43661972,0.820698577,0.528066667,19,Cry-Rest
1.51E+12,1.51E+12,423.8518519,92.97379308,301,765,400.5,400,1.611953045,2.816828762,480,416,388.2,348,433.929163,98,0.37037037,0.62962963,464,8807.222921,0.518518519,0.537037037,407.4613683,28,29,164.8307179,17,38.35185185,52.85185185,37.12962963,1.032917706,0.381466667,19,Cry-Rest
1.51E+12,1.51E+12,425.7592593,93.11162858,301,709,408,348,1.113707758,0.958311974,480.4,428,385.6,344.6,435.8218928,124,0.444444444,0.555555556,408,8833.356045,0.462962963,0.5,380.4191298,25,27,173.3197323,17,43.38888889,42.40740741,33.5,1.295190713,0.383183333,19,NA
1.51E+12,1.51E+12,445.6229508,103.4203842,301,745,433,309,0.754441111,0.126161845,525,457,412,344,457.4664908,149,0.475409836,0.524590164,444,10874.0388,0.459016393,0.540983607,311.574756,28,33,195.7930519,22,52.1147541,42.85245902,45.67213115,1.141062455,0.45305,19,NA
1.51E+12,1.51E+12,407.362069,75.98858768,301,589,388,309,0.599524757,-0.641436825,484.6,424.2,372.8,337.6,414.388852,111.75,0.448275862,0.551724138,288,5875.568361,0.534482759,0.620689655,332.5322988,31,36,178.8742657,32,46.20689655,38.39655172,37.06896552,1.246511628,0.393783333,19,NA
1.51E+12,1.51E+12,400.578125,81.19917731,301,625,384,316,1.054397088,0.44378358,449.6,407.4,356.8,330.8,408.7250184,98,0.4375,0.5625,324,6697.962054,0.53125,0.578125,332.413384,34,37,176.3751137,30,42.421875,50.140625,39.296875,1.079522863,0.427283333,19,NA
1.51E+12,1.51E+12,536.9615385,265.362304,304,1353,426.5,316,1.593310122,1.7517701,628.2,490.2,405,336.8,598.9531252,264.25,0.307692308,0.692307692,1049,71797.88084,0.461538462,0.519230769,288.8328731,24,27,180.5723892,11,81.01923077,45.55769231,33.11538462,2.446573751,0.465366667,19,Rest1
1.51E+12,1.51E+12,892.88,297.8293901,308,1494,905,905,0.01552867,-0.200026736,1026.6,950.6,830.6,701.8,941.2422855,236,0.56,0.44,1186,92398.27667,0.68,0.72,517.2764251,17,18,372.8014753,8,68.08,133.12,92.56,0.735522904,0.372033333,19,Rest1
1.51E+12,1.51E+12,770.047619,99.13073436,605,989,754.5,797,0.303749284,-0.875224275,881,797,733,671.2,776.4021111,141.25,0.476190476,0.523809524,384,10066.58304,0.428571429,0.714285714,203.1546824,18,30,181.7463187,9,63.5952381,59.88095238,72.07142857,0.882391807,0.539033333,19,Rest1
1.51E+12,1.51E+12,766.3913043,91.36250736,605,949,754.5,797,0.248033803,-0.830286015,861,784,733,680,771.8178147,120.75,0.456521739,0.543478261,344,8532.599034,0.413043478,0.717391304,215.6904197,19,33,189.5470029,12,91.32608696,64.17391304,78.5,1.163389643,0.587566667,19,Rest1
1.51E+12,1.51E+12,868.8148148,187.8638272,404,1342,845,821,0.203214222,0.992519723,986.6,893.8,824.2,748.2,888.8936944,190.5,0.444444444,0.555555556,938,36650.23362,0.555555556,0.62962963,396.2179092,15,17,273.5524987,12,84.55555556,112.8518519,50.11111111,1.687361419,0.390966667,19,Rest1
1.51E+12,1.51E+12,653.7755102,274.2598399,304,1402,577,460,0.746671926,-0.123622234,883.4,738.4,509.6,386.4,708.9717043,417,0.448979592,0.551020408,1098,76785.51105,0.530612245,0.591836735,359.3697345,26,29,233.4560834,13,41.95918367,47.2244898,53.59183673,0.782939832,0.533916667,19,Rest1
1.51E+12,1.51E+12,549.4565217,201.2265332,304,1113,498,320,0.902082246,0.127804295,749,537,456,381,585.1449282,298,0.369565217,0.630434783,809,41391.94251,0.52173913,0.565217391,442.7382329,24,26,271.2326266,15,67.60869565,30.2173913,48.2173913,1.402164112,0.42125,19,NA
1.51E+12,1.51E+12,420.5714286,101.779674,304,809,398,320,1.517154665,2.584177967,489,412,376,340,432.7117153,126.75,0.357142857,0.642857143,505,10547.44935,0.428571429,0.446428571,378.7074678,24,25,184.4898491,25,44.26785714,39.875,41.53571429,1.06577816,0.392533333,19,Game
1.51E+12,1.51E+12,594.0519481,196.7735132,304,921,588,781,-0.041130359,-1.639451016,784.2,730.8,474.6,381,625.7935222,377,0.493506494,0.506493506,617,39229.28674,0.402597403,0.571428571,218.0316318,31,44,166.9402679,3,81.44155844,80.49350649,68.64935065,1.186341279,0.762366667,19,Game
1.51E+12,1.51E+12,795.4189189,53.84512494,677,921,795,777,0.180764109,-0.364474548,844.2,804.8,777.8,749,797.239333,77,0.5,0.5,244,2939.013884,0.391891892,0.702702703,54.39081826,29,52,29.54516317,24,74.78378378,85,78.2972973,0.955125992,0.981016667,19,Game
1.51E+12,1.51E+12,677,180.283727,305,953,752.5,729,-0.575260624,-1.150852143,827.4,786.8,729,464,700.5934786,334.75,0.611111111,0.388888889,648,32960,0.513888889,0.652777778,213.5535407,37,47,162.0534515,9,54.90277778,55.51388889,61.69444444,0.889914453,0.8124,19,Game
1.51E+12,1.51E+12,510.4626866,137.9148914,305,853,469,629,0.612889214,-0.527931457,651.4,513.8,440.2,392.8,528.765233,223,0.402985075,0.597014925,548,19308.70692,0.671641791,0.746268657,353.2785184,45,50,205.0607528,28,51.08955224,66.6119403,42.44776119,1.203586498,0.570016667,19,Game
1.51E+12,1.51E+12,504.880597,145.3557163,316,853,464,332,0.672830541,-0.686810106,656,500,425,369.6,525.3881437,252,0.388059701,0.611940299,537,21448.40977,0.358208955,0.47761194,356.6494757,24,32,240.0641367,15,59.65671642,39.65671642,34.13432836,1.747704416,0.563783333,19,Game
1.51E+12,1.51E+12,551.2702703,251.0339321,316,1262,457,336,1.35558881,0.731459247,708,479.4,422.6,352,605.7366969,299,0.297297297,0.702702703,946,64768.53604,0.297297297,0.351351351,525.1933658,11,13,348.7974458,7,87.54054054,47.72972973,45.59459459,1.919976289,0.33995,19,Game
1.51E+12,1.51E+12,898.6315789,108.4860944,648,1262,895,873,0.783206135,2.292571091,944.2,909.8,873,833.6,905.156311,82,0.447368421,0.552631579,614,12087.32006,0.394736842,0.710526316,221.4223306,15,27,197.6924874,17,98.31578947,87.34210526,100.8421053,0.974947808,0.569133333,19,Game
1.51E+12,1.51E+12,824.2121212,96.88973976,629,1029,837,773,-0.403923213,-0.624223489,909,869,821,745,829.8874878,123,0.575757576,0.424242424,400,9532.04662,0.287878788,0.696969697,48.86844585,19,46,26.15307627,10,71.71212121,75.65151515,92.34848485,0.776538146,0.906633333,19,NA
1.51E+12,1.51E+12,794.3488372,85.23998508,629,917,821,773,-0.474278704,-0.976200714,877,837,775.4,696.2,798.9092128,120,0.534883721,0.465116279,288,7438.851606,0.209302326,0.581395349,46.78963849,9,25,26.57027563,9,82.3255814,76.46511628,78.60465116,1.047337278,0.569283333,19,Rest- TSST
1.51E+12,1.51E+12,805.1923077,88.52857828,621,933,823,741,-0.528048212,-0.795538126,881,861,777,737,810.0444195,139,0.538461538,0.461538462,312,8150.801538,0.346153846,0.576923077,77.28267019,9,15,52.49000493,4,101.1923077,63.30769231,87.5,1.156483516,0.348916667,19,Rest- TSST
1.51E+12,1.51E+12,829.1818182,72.60518161,621,953,851,857,-1.262966893,1.266042352,882.6,857,833.8,789,832.3544918,64.25,0.613636364,0.386363636,332,5394.105708,0.159090909,0.568181818,39.80452236,7,25,19.21925055,13,80,97.84090909,77.43181818,1.033167009,0.608066667,19,Rest- TSST
1.51E+12,1.51E+12,851.0483871,46.95104775,684,953,857,861,-0.984164537,2.142037015,884.2,861,849,821.8,852.3425122,47.75,0.580645161,0.419354839,269,2240.538604,0.193548387,0.596774194,40.56710065,12,37,23.05452875,25,84.29032258,83.77419355,84.46774194,0.997899561,0.879416667,19,Rest- TSST
1.51E+12,1.51E+12,686.7,212.0008996,304,1153,794.5,861,-0.240977414,-1.252774182,869,825,573.6,459.2,718.6802289,386,0.571428571,0.428571429,849,45595.74928,0.485714286,0.657142857,217.3212305,34,46,163.251675,9,63.5,42.82857143,48.1,1.32016632,0.80115,19,Rest- TSST
1.51E+12,1.51E+12,460.2608696,98.7370468,304,805,456,409,0.956074106,1.615559897,526.6,479.4,429,374.8,470.732485,116,0.449275362,0.550724638,501,9892.372123,0.507246377,0.565217391,327.5735971,35,39,192.2422966,34,42.75362319,41.97101449,46.69565217,0.915580385,0.5293,19,Rest- TSST
1.51E+12,1.51E+12,497.9375,116.027997,312,761,484,409,0.127301601,-1.099823713,618.2,524.2,445.6,392,511.2770775,197.75,0.46875,0.53125,449,13676.18651,0.359375,0.515625,217.8683195,23,33,170.3560233,17,55.625,68.203125,44.3125,1.25528914,0.531133333,19,Rest- TSST
1.51E+12,1.51E+12,657.9545455,95.48606622,560,913,631,589,1.739373617,1.774678675,653,643,618.2,591.4,664.84718,50.75,0.181818182,0.818181818,353,9551.75974,0.318181818,0.545454545,313.9649662,7,12,280.1143676,1,61.86363636,56.59090909,56.09090909,1.102917342,0.24125,19,Rest- TSST
1.51E+12,1.51E+12,896.375,207.1394081,716,1421,829,716,1.89565524,2.244047183,905,854.6,811.4,781,919.9972147,103,0.25,0.75,705,49036.26786,0.375,0.75,607.5727666,3,6,406.7467134,3,95.625,100.625,177.625,0.538353272,0.119516667,19,Rest- TSST
1.51E+12,1.51E+12,735.95,243.9966137,312,1421,777,765,0.483735689,1.201945203,859.4,806.2,753.8,460.2,775.3429886,232,0.65,0.35,1109,62667.73421,0.55,0.65,470.6874405,11,13,295.4618532,7,33.4,75.1,84.3,0.396204033,0.245316667,19,Rest- TSST
1.51E+12,1.51E+12,783.8541667,144.9557389,312,941,815,873,-1.642406049,2.457132017,892.2,849.8,788,729,797.1446047,138,0.625,0.375,629,21459.2336,0.291666667,0.520833333,203.6526814,14,25,177.725336,9,93.60416667,92.75,89.35416667,1.047563535,0.627083333,19,NA
1.51E+12,1.51E+12,822.5757576,69.10314219,697,937,817,741,-0.022432028,-1.259345878,893,849,809,741,825.473271,124,0.484848485,0.515151515,240,4848.709557,0.378787879,0.681818182,68.34046645,25,45,44.11635594,18,87.74242424,73.46969697,87.92424242,0.997932104,0.904833333,19,NA
1.51E+12,1.51E+12,824.4179104,70.5649165,693,985,817,741,0.152707413,-0.800598176,892.2,839.4,806.6,758.6,827.4323528,108.5,0.447761194,0.552238806,292,5054.853008,0.552238806,0.805970149,80.47990975,37,54,42.94620962,28,88.2238806,87.67164179,77.58208955,1.137168142,0.9206,19,NA
1.51E+12,1.51E+12,810.5753425,86.03327133,636,985,817,817,0.011966762,-0.807122285,882.6,830.6,794.6,726.6,815.128278,124,0.561643836,0.438356164,349,7504.525495,0.479452055,0.712328767,76.69492233,35,52,46.52417897,20,77.78082192,79.15068493,85.84931507,0.906015637,0.9862,19,NA
1.51E+12,1.51E+12,793.6216216,79.39206555,636,977,799,825,0.052297459,-0.78207737,865,825,753.8,723.4,797.5828348,122.25,0.5,0.5,341,6389.44391,0.391891892,0.608108108,63.90703865,29,45,41.68735109,17,80.31081081,87.87837838,72.06756757,1.114382149,0.9788,19,NA
1.51E+12,1.51E+12,793.3561644,85.35507943,596,961,805,781,-0.371699764,-0.338421444,873.8,825,767.4,730.6,797.9345168,124,0.506849315,0.493150685,365,7386.676941,0.383561644,0.616438356,55.8322437,28,45,34.36916404,17,72.34246575,84.15068493,89.52054795,0.808110176,0.96525,19,NA
1.51E+12,1.51E+12,794.8356164,80.92987218,596,961,805,789,-0.576391296,0.256641866,855.4,814.6,789,738,798.9451179,92,0.561643836,0.438356164,365,6640.611492,0.342465753,0.561643836,58.83708709,25,41,39.40779631,21,78.16438356,79.75342466,89.1369863,0.876901798,0.96705,19,NA
1.51E+12,1.51E+12,783.6849315,65.56036154,625,933,785,789,0.013998058,-0.22642211,837,796.2,776.2,732.4,786.4224265,76,0.506849315,0.493150685,308,4357.857686,0.260273973,0.561643836,48.32504381,19,41,31.93697921,12,72.12328767,71.84931507,81.1369863,0.888907648,0.953483333,19,NA
1.51E+12,1.51E+12,738.0526316,61.41530213,625,933,739,749,0.810967827,1.248492512,777,749,725,677,740.6034879,56.75,0.5,0.5,308,3822.130526,0.184210526,0.552631579,40.84300044,14,42,26.00638662,19,73.65789474,68.86842105,77.39473684,0.951717103,0.934866667,19,arithmetic
1.51E+12,1.51E+12,704,47.75034281,588,813,701,673,0.107642122,-0.427995328,745,712.2,692.2,664.6,705.6175276,67,0.476190476,0.511904762,225,2307.566265,0.119047619,0.488095238,31.62125258,10,41,19.9247095,15,63.02380952,71.5952381,65.54761905,0.961496549,0.9856,19,arithmetic
1.51E+12,1.51E+12,678.2727273,49.35970184,573,809,680.5,673,-0.022534806,0.034475604,709,693.6,673,632.2,680.0663738,48.5,0.545454545,0.454545455,236,2464.384535,0.079545455,0.409090909,26.5466408,7,36,17.17587557,16,65.70454545,64.11363636,73.98863636,0.888035632,0.9948,19,arithmetic
1.51E+12,1.51E+12,653.1888889,49.77815104,536,757,659,657,-0.218011813,-0.762339187,701,673,638.8,601,655.082887,76.75,0.555555556,0.444444444,221,2505.705493,0.088888889,0.466666667,29.21385696,8,42,18.86820314,14,65.57777778,62.37777778,60.95555556,1.075829384,0.979783333,19,arithmetic
1.51E+12,1.51E+12,657.5227273,53.64889588,536,801,656.5,657,0.29395775,0.014082221,703.4,668,640.8,613.6,659.7077693,79.25,0.454545455,0.545454545,265,2911.286834,0.193181818,0.545454545,38.14827254,17,48,24.10227274,21,68.88636364,70.21590909,65.84090909,1.046254746,0.964366667,19,arithmetic
1.51E+12,1.51E+12,663.8089888,51.3016802,545,801,664,645,0.253475557,0.047173159,704.4,677,645,617,665.7884318,76,0.505617978,0.494382022,256,2661.769918,0.191011236,0.494382022,37.26380159,17,44,22.91358857,20,68.52808989,66.98876404,68.79775281,0.996080353,0.98465,19,arithmetic
1.51E+12,1.51E+12,663.9438202,41.62846896,545,740,677,677,-0.679985472,0.164992351,698.2,680,661,628.6,665.2475673,56,0.584269663,0.415730337,195,1752.621808,0.078651685,0.415730337,27.6000247,7,37,15.7747207,17,69.20224719,66.08988764,70.23595506,0.985282355,0.98485,19,arithmetic
1.51E+12,1.51E+12,659.4666667,44.49898875,556,777,661,673,-0.012264172,-0.195209495,696.2,676.4,646.8,623.2,660.966296,63,0.522222222,0.477777778,221,2002.408989,0.066666667,0.366666667,27.92365193,6,33,18.31449645,15,61.97777778,63.93333333,62.95555556,0.984468761,0.9892,19,arithmetic
1.51E+12,1.51E+12,651.1208791,55.45433428,556,777,641,593,0.634748976,-0.477156656,688,657,625,608,653.4780658,69.5,0.428571429,0.571428571,221,3109.351893,0.098901099,0.340659341,29.75249756,9,31,20.56601836,16,59.71428571,64.1978022,69.26373626,0.862129145,0.987533333,19,arithmetic
1.51E+12,1.51E+12,656.6666667,68.75093714,425,877,648,677,0.387173127,1.491075582,721,660,625,604,660.2558614,80,0.444444444,0.555555556,452,4785.775,0.098765432,0.407407407,81.70592986,8,33,75.85125609,15,63.48148148,66.79012346,59.32098765,1.070135276,0.8865,19,arithmetic
1.51E+12,1.51E+12,760.5131579,119.8904646,425,957,771,677,-0.213617548,-0.878216837,881,813,704,645,769.9051804,221.25,0.539473684,0.460526316,532,14565.37316,0.184210526,0.539473684,50.33995541,14,41,37.19907033,7,94.31578947,78.51315789,93.46052632,1.009151063,0.963316667,19,NA
1.51E+12,1.51E+12,747.8846154,114.766539,565,957,753,769,0.047677259,-1.315521463,875.4,793,689.8,619.6,756.639119,202.5,0.512820513,0.487179487,392,13342.41508,0.153846154,0.474358974,41.3454637,12,37,29.75152176,7,60.69230769,72.43589744,72.48717949,0.837283339,0.97225,19,NA
1.51E+12,1.51E+12,681.2588235,62.85373365,565,828,676,656,0.231576012,-0.677002011,738.6,690.2,661,623.2,684.1521589,100,0.411764706,0.588235294,263,3997.622689,0.129411765,0.447058824,33.41794482,11,38,22.06650106,15,67.64705882,78.29411765,69.02352941,0.980057951,0.965116667,19,TSST_speech
1.51E+12,1.51E+12,677.4252874,46.81674526,588,828,672,609,0.977793941,1.104931741,708.8,676.6,661,637.8,679.0411089,54.5,0.379310345,0.620689655,240,2217.293772,0.068965517,0.448275862,26.55008431,6,39,15.62548431,18,68.62068966,65.55172414,62.13793103,1.104328524,0.982266667,19,TSST_speech
1.51E+12,1.51E+12,660.5,34.05396045,588,757,661,693,0.409886377,0.080566454,689.6,668.4,646.8,632.8,661.3772919,47,0.522222222,0.477777778,169,1172.702247,0.077777778,0.455555556,28.47312946,7,41,17.71383148,30,65.35555556,68.47777778,64.06666667,1.020117933,0.99075,19,TSST_speech
1.51E+12,1.51E+12,677.4597701,38.30752893,593,769,672,653,0.192202781,-0.587617542,712.2,688.6,665,641.8,678.5419714,54.5,0.448275862,0.551724138,176,1484.530339,0.114942529,0.459770115,31.11849073,10,40,19.7657489,20,72.08045977,72.63218391,63.05747126,1.143091506,0.982316667,19,TSST_speech
1.51E+12,1.51E+12,681,43.67569421,581,769,680,645,-0.029594429,-0.620164481,717,696.2,668,645,682.3991253,62.5,0.445783133,0.518072289,188,1930.829268,0.156626506,0.518072289,132.1930407,13,43,122.0809895,17,64.93975904,64.15662651,70.81927711,0.916978564,0.94205,19,TSST_speech
1.51E+12,1.51E+12,655.2325581,51.61387825,445,768,656.5,629,-0.442141512,2.026500605,696,661,644,621,657.2622746,57.5,0.511627907,0.488372093,323,2695.333516,0.093023256,0.453488372,111.2559732,8,39,103.6813275,16,67.27906977,54.75581395,67.27906977,1,0.939166667,19,TSST_speech
1.51E+12,1.51E+12,645.1538462,50.82482803,445,777,653,625,-0.701183297,2.061637094,685,660,640,616,647.1527241,56,0.538461538,0.461538462,332,2611.864957,0.054945055,0.395604396,27.03701167,5,36,16.74847154,16,64.9010989,68.41758242,66.08791209,0.982041902,0.978483333,19,TSST_speech
1.51E+12,1.51E+12,649.5,47.38219309,533,777,648.5,641,-0.068227197,0.284103222,685.8,662.6,640.6,608.2,651.2260147,66.75,0.477777778,0.522222222,244,2270.297753,0.055555556,0.455555556,77.81373611,5,41,71.84969021,16,67.66666667,64.23333333,65.04444444,1.040314315,0.97425,19,TSST_speech
1.51E+12,1.51E+12,644.6813187,40.28030335,572,745,640,605,0.434994908,-0.389121324,677,657,632,601,645.9384688,68,0.450549451,0.549450549,173,1640.530647,0.043956044,0.472527473,77.35689296,4,43,71.60692083,18,63.0989011,59.04395604,63.40659341,0.995147314,0.977766667,19,TSST_speech
1.51E+12,1.51E+12,638.4395604,45.40470247,557,772,632,636,0.6980134,0.395513223,673,637,625,596,640.0520755,66,0.395604396,0.604395604,215,2084.493529,0.098901099,0.395604396,29.63788951,9,36,19.50545617,20,63.0989011,60.14285714,62.83516484,1.004197272,0.9683,19,TSST_speech
1.51E+12,1.51E+12,614.8194444,81.8720761,345,773,621,636,-0.943483526,1.775618428,676.2,636,608.4,565,620.2467139,84.25,0.555555556,0.444444444,428,6797.445814,0.291666667,0.430555556,223.350957,21,31,198.3303718,17,57.5,45.84722222,57.34722222,1.002664083,0.737783333,19,NA
1.51E+12,1.51E+12,669.5217391,174.1334744,345,1206,678.5,716,0.643509168,0.731730725,801,701,601,537,691.7960871,200.25,0.52173913,0.47826087,861,30996.29952,0.52173913,0.586956522,376.117046,24,27,278.1313706,9,68.04347826,70.93478261,82.54347826,0.824335001,0.5133,19,TSST_prep
1.51E+12,1.51E+12,702.1346154,107.0440292,352,889,716.5,716,-1.190131377,1.663782622,767.4,728.6,709,664,710.2474515,75.5,0.634615385,0.365384615,537,11683.09917,0.365384615,0.596153846,215.2764583,19,31,185.8735679,16,67.13461538,77.92307692,67.82692308,0.989793025,0.608516667,19,TSST_prep
1.51E+12,1.51E+12,556.04,172.3337413,304,889,521,344,0.103052164,-1.389790385,730.4,655.6,460.8,375.4,582.1334898,308.5,0.48,0.52,585,30100.25514,0.413333333,0.56,192.8637496,31,42,146.3180399,9,36.58666667,41.04,40.74666667,0.897905759,0.69505,19,TSST_prep
1.51E+12,1.51E+12,499.2692308,176.9983828,304,945,435,344,0.951251981,-0.268383131,688,473.6,418.6,345.8,529.7151992,223,0.365384615,0.634615385,641,31942.71041,0.519230769,0.557692308,279.4469426,27,29,198.2269035,9,65.57692308,55.13461538,35.11538462,1.86746988,0.4327,19,TSST_prep
1.51E+12,1.51E+12,778.9285714,125.5023037,381,1113,779,649,-0.140492387,1.635899211,846.6,805.8,753.8,692.8,788.9743644,137.25,0.5,0.5,732,16134.99477,0.5,0.666666667,243.924417,21,28,207.3609196,14,69.38095238,82.35714286,77.5,0.895238095,0.54525,19,TSST_prep
1.51E+12,1.51E+12,743.5151515,76.52613783,636,969,730.5,649,0.92092975,0.634692877,801,761,708,672,747.4429947,109.25,0.454545455,0.545454545,333,5946.345921,0.46969697,0.681818182,136.9882728,31,45,115.8551533,19,79.28787879,65.89393939,72.24242424,1.097525168,0.817866667,19,TSST_prep
1.51E+12,1.51E+12,627.2763158,140.3111766,304,861,669,661,-0.883275487,-0.182148652,733,681,649,509,642.777413,148.25,0.671052632,0.328947368,557,19949.72263,0.381578947,0.605263158,115.1122529,29,46,91.5005222,5,48.77631579,47.10526316,66.01315789,0.738887782,0.79455,19,TSST_prep
1.51E+12,1.51E+12,453.8103448,125.1439801,304,745,412.5,328,0.740931655,-0.678202834,575.4,441,388,334.2,470.7492377,214,0.362068966,0.637931034,441,15935.77042,0.379310345,0.5,230.5215825,22,29,160.8060919,13,38.81034483,42.31034483,37.46551724,1.035895076,0.438683333,19,TSST_prep
1.51E+12,1.51E+12,396.8431373,72.64832631,301,592,388,328,0.735685441,-0.248665778,461,417,349,328,403.4380434,112,0.470588235,0.529411765,291,5383.334902,0.431372549,0.490196078,323.0807234,22,25,179.2881882,26,42.78431373,44.60784314,35.96078431,1.189749182,0.337316667,19,TSST_prep
1.51E+12,1.51E+12,769.4761905,177.9182849,612,1197,668,629,1.111757301,-0.238461984,981,709,657,645,789.7775154,235,0.333333333,0.666666667,585,33237.6619,0.285714286,0.571428571,359.8257294,6,12,326.196752,1,59.0952381,62.33333333,60.85714286,0.971048513,0.269316667,19,TSST_prep
1.51E+12,1.51E+12,694.0769231,156.7234024,320,981,658.5,629,-0.261672929,0.377154106,857,672,653,629,711.5511225,146.25,0.384615385,0.615384615,661,25544.71385,0.346153846,0.615384615,245.9289439,9,16,208.3346055,4,105.1923077,63.73076923,75.76923077,1.388324873,0.300766667,19,NA
1.51E+12,1.51E+12,687.7142857,259.2090796,320,977,857,320,-0.382189811,-1.627585796,897,871.4,660.2,385,734.942369,452,0.571428571,0.428571429,657,78387.57143,0.285714286,0.428571429,213.7303597,2,3,134.6278822,1,45.71428571,75.57142857,0,0,0.080233333,19,NA
1.51E+12,1.51E+12,798.4782609,113.3021622,560,1065,821,789,0.085403597,-0.214143646,897.4,836,779.2,690.6,806.4768521,167.5,0.52173913,0.47826087,505,13420.89723,0.260869565,0.434782609,108.59558,6,10,89.24395988,5,76.60869565,66.34782609,93.30434783,0.821062442,0.306083333,19,NA
1.51E+12,1.51E+12,797.7692308,99.09952561,560,1009,809,693,-0.091434266,-0.422199175,880,829.4,786.6,693,803.9007784,154,0.538461538,0.461538462,449,10013.27903,0.403846154,0.711538462,166.2215389,21,37,147.9117791,12,82,86.25,80.30769231,1.021072797,0.6914,19,NA
1.51E+12,1.51E+12,822.8181818,86.1993653,644,1009,818.5,805,0.017609258,-0.22388645,881,841,805,753,827.3210326,105.75,0.484848485,0.515151515,365,7544.643357,0.363636364,0.681818182,59.10764998,24,45,35.61279406,19,85,70.06060606,95.86363636,0.88667615,0.9051,19,NA
1.51E+12,1.51E+12,786.6428571,83.64090519,604,989,774.5,761,0.194197468,0.122550676,852,797,761,729,791.0769784,104.25,0.446428571,0.553571429,385,7122.997403,0.232142857,0.5,50.32812335,13,28,32.57960098,13,76,66.41071429,84.01785714,0.904569607,0.7342,19,NA
1.51E+12,1.51E+12,783.5740741,82.7552397,604,969,769,745,0.082716598,-0.30386487,850.6,792.2,761,723,787.9319509,97.25,0.425925926,0.574074074,365,6977.645353,0.314814815,0.574074074,61.21801886,17,31,38.84807816,11,72.5,98.75925926,80.75925926,0.897729878,0.705216667,19,NA
1.51E+12,1.51E+12,828.1875,76.2464907,708,969,814.5,720,0.154179056,-1.279275514,904.2,845.8,797.8,750.6,831.6898836,135,0.4375,0.5625,261,6001.060484,0.4375,0.6875,174.3341178,14,22,146.4747893,11,74.65625,80.21875,71.3125,1.046888694,0.4417,19,NA
1.51E+12,1.51E+12,2695,0,2695,2695,2695,2695,0,-3,2695,2695,2695,2695,2695,0,0,0,0,,1,1,2695,1,1,0,0,0,0,0,0,0.044916667,19,NA
1.51E+12,1.51E+12,529.4038462,141.3951446,329,845,522.5,356,0.331125018,-0.942514631,648.2,586.4,462,377.8,547.9607826,236,0.5,0.5,516,20384.59842,0.346153846,0.423076923,321.5247617,18,22,228.7307531,13,45.28846154,36.11538462,50.07692308,0.90437788,0.458816667,19,NA
1.51E+12,1.51E+12,452.2407407,97.84472491,304,737,430.5,340,1.047948839,0.626281633,510.2,456,412,363.4,462.7043092,114,0.425925926,0.574074074,433,9754.223969,0.537037037,0.555555556,366.3544467,29,30,180.1515491,29,45.07407407,47.57407407,40.88888889,1.102355072,0.407016667,19,NA
1.51E+12,1.51E+12,434.0344828,87.49403241,304,708,424,340,1.000391464,0.883051495,489.2,433.6,408.8,357.8,442.7653305,95,0.396551724,0.603448276,404,7789.507562,0.482758621,0.551724138,361.5188014,28,32,190.3566733,31,44.37931034,39.22413793,43.0862069,1.030012005,0.419566667,19,NA
1.51E+12,1.51E+12,393.3921569,61.02589564,304,577,380,316,0.870710284,0.539330359,440,397,368,344,398.0974115,85,0.431372549,0.568627451,273,3798.643137,0.450980392,0.549019608,339.8888256,23,28,170.3152704,28,36.94117647,38,38.29411765,0.964669739,0.334383333,19,NA
1.51E+12,1.51E+12,403.5614035,74.32314875,304,685,384,340,1.329678464,2.068351195,448.8,398.8,368.4,345,410.3483116,93,0.368421053,0.631578947,381,5622.572055,0.473684211,0.49122807,337.3307446,27,28,170.3527791,25,41.71929825,53.22807018,30.96491228,1.347308782,0.383383333,19,NA
